DelStart	DelEnd
300	325
300	325
300	325
300	325
300	325
300	325
300	325
300	325
300	325
78	2038
78	2038
78	2038
78	2038
78	2038
78	2038
78	2038
78	2038
387	425
387	425
387	425
387	425
387	425
387	425
327	673
327	673
327	673
327	673
327	673
327	673
71	123
71	123
71	123
71	123
71	123
153	2015
153	2015
153	2015
153	2015
153	2015
327	1738
327	1738
327	1738
327	1738
388	1700
388	1700
388	1700
388	1700
231	1976
231	1976
231	1976
231	1976
226	1859
226	1859
1957	1997
1957	1997
175	2003
175	2003
371	672
371	672
693	742
693	742
439	1645
439	1645
996	1954
1863	2066
711	752
110	1974
50	139
113	2050
944	1082
170	408
613	1088
1865	2107
1472	1728
1865	2062
1191	2035
344	673
1129	1501
215	2116
1253	1320
577	673
767	835
863	901
287	1847
230	445
1041	1311
294	785
1951	2016
1416	2111
1222	1520
972	1557
1351	1493
432	507
142	1975
980	1199
270	2102
1468	1512
2044	2072
898	2154
569	593
1121	1251
396	1658
1842	1934
1120	1277
1986	2016
451	746
290	824
599	2060
444	673
344	1833
327	536
371	673
697	738
788	987
2027	2094
1788	1818
1866	2151
1629	2001
328	1834
547	1509
258	318
842	985
372	529
1860	1949
916	1459
979	1067
461	652
326	592
1121	1202
1494	1792
125	2012
331	1824
1247	1279
1334	1644
1866	2108
781	987
247	286
190	1936
1061	1229
505	1910
1287	2058
327	370
328	566
845	900
1459	1544
