DelStart	DelEnd
642	671
642	671
642	671
642	671
642	671
642	671
642	671
642	671
642	671
642	671
642	671
642	671
704	806
704	806
704	806
704	806
704	806
704	806
704	806
704	806
466	892
466	892
466	892
703	805
703	805
703	805
702	843
702	843
702	843
695	806
695	806
1153	1306
1153	1306
409	1219
409	1219
918	1017
918	1017
807	845
807	845
858	954
858	954
857	1031
857	1031
972	1002
972	1002
195	427
195	427
837	915
837	915
1090	1180
559	1408
715	1017
765	1033
1426	1469
31	96
1110	1168
128	480
707	761
110	164
702	1024
694	977
858	973
1045	1076
694	733
872	1077
267	427
733	805
701	731
1431	1472
857	884
269	1290
1324	1396
69	149
518	782
1370	1435
702	776
1368	1438
53	118
469	525
780	815
617	669
198	427
703	977
743	1016
1196	1282
901	1112
126	214
191	478
288	437
909	1016
243	268
912	1017
959	1037
919	986
1152	1256
866	910
642	670
919	989
1013	1045
276	345
744	775
1106	1178
233	502
464	511
454	806
76	427
290	439
718	1102
133	478
870	894
267	327
402	628
1071	1097
872	1091
282	338
931	984
360	421
1170	1291
883	925
194	268
106	532
423	616
694	844
1151	1210
198	1406
359	442
918	1025
623	877
694	806
854	880
694	805
857	973
72	480
193	546
933	996
185	272
704	760
136	165
529	602
670	742
402	482
554	892
730	759
411	602
726	772
369	1388
318	1079
445	485
157	806
467	543
806	976
918	1079
985	1026
21	235
1153	1193
858	898
614	786
284	427
1436	1464
1000	1025
81	177
106	1073
878	1078
704	892
697	733
169	426
353	408
967	1094
1266	1350
887	1048
879	986
556	894
557	844
917	985
704	803
712	739
701	842
574	801
280	480
362	680
229	518
48	620
857	956
463	503
500	544
352	487
917	1016
32	387
702	808
702	804
1364	1397
182	427
157	205
622	685
159	312
284	805
648	683
502	534
744	1017
1111	1508
197	417
344	806
662	806
822	1153
72	123
136	450
1169	1310
194	222
198	1208
583	806
898	1026
1032	1077
21	269
990	1017
1403	1482
