DelStart	DelEnd
100	774
100	774
100	774
100	774
100	774
100	774
100	774
100	774
100	774
100	774
100	774
100	774
214	691
214	691
214	691
214	691
214	691
214	691
214	691
214	691
214	691
194	644
194	644
194	644
194	644
194	644
194	644
194	644
194	644
194	644
86	673
86	673
86	673
86	673
86	673
86	673
86	673
86	673
86	673
277	794
277	794
277	794
277	794
277	794
277	794
277	794
277	794
125	643
125	643
125	643
125	643
125	643
125	643
125	643
125	643
83	597
83	597
83	597
83	597
83	597
83	597
213	663
213	663
213	663
213	663
213	663
213	663
754	795
754	795
754	795
754	795
754	795
754	795
59	682
59	682
59	682
59	682
59	682
59	682
217	737
217	737
217	737
217	737
217	737
217	737
401	643
401	643
401	643
401	643
401	643
401	643
216	863
216	863
216	863
216	863
216	863
186	685
186	685
186	685
186	685
186	685
190	491
190	491
190	491
190	491
107	548
107	548
107	548
107	548
520	558
520	558
520	558
520	558
186	738
186	738
186	738
186	738
59	170
59	170
59	170
59	170
84	812
84	812
84	812
84	812
140	791
140	791
140	791
140	791
806	835
806	835
806	835
806	835
186	374
186	374
186	374
186	374
277	787
277	787
277	787
218	641
218	641
218	641
254	806
254	806
254	806
218	753
218	753
218	753
36	593
36	593
36	593
565	626
565	626
565	626
107	502
107	502
107	502
238	700
238	700
238	700
732	764
732	764
732	764
323	674
323	674
323	674
144	350
144	350
158	418
158	418
145	725
145	725
372	430
372	430
265	313
265	313
157	621
157	621
198	676
198	676
749	794
749	794
619	724
619	724
104	201
104	201
83	752
83	752
210	700
210	700
609	675
609	675
676	703
676	703
352	412
352	412
390	419
390	419
189	746
189	746
325	351
325	351
597	868
597	868
145	786
145	786
320	574
320	574
126	160
126	160
106	773
106	773
192	676
192	676
800	836
800	836
198	806
198	806
215	273
215	273
54	752
54	752
198	644
198	644
77	618
77	618
676	766
676	766
552	764
552	764
410	595
410	595
257	592
257	592
609	766
609	766
112	531
112	531
374	400
374	400
752	812
752	812
278	710
278	710
760	790
760	790
477	533
477	533
781	808
781	808
185	663
185	663
683	734
683	734
161	619
161	619
197	783
197	783
197	667
197	667
522	563
522	563
251	746
251	746
170	620
170	620
665	689
665	689
327	401
327	401
296	682
296	682
750	795
750	795
374	773
374	773
215	590
125	157
523	598
761	798
289	328
315	394
175	333
698	723
716	752
154	580
612	658
76	549
221	258
204	651
106	373
277	532
242	644
271	295
214	644
458	614
698	764
144	334
139	227
247	682
346	375
728	805
522	573
258	743
358	690
