DelStart	DelEnd
124	1965
124	1965
124	1965
124	1965
124	1965
124	1965
124	1965
124	1965
124	1965
124	1965
124	1965
124	1965
274	1825
274	1825
274	1825
274	1825
274	1825
274	1825
684	1998
684	1998
684	1998
684	1998
684	1998
684	1998
257	1876
257	1876
257	1876
257	1876
124	1924
124	1924
124	1924
124	1924
886	943
886	943
1798	2070
736	903
916	956
968	1013
123	1920
689	1487
462	497
2042	2102
860	1557
1044	1431
810	881
870	901
250	463
310	958
475	1611
162	208
2075	2149
2088	2128
124	152
1844	1943
313	343
122	1893
18	135
810	874
100	429
265	471
164	447
1829	2096
114	153
379	1700
1356	1446
339	411
