DelStart	DelEnd
610	637
610	637
610	637
610	637
610	637
610	637
610	637
1440	1483
1440	1483
1440	1483
1440	1483
1440	1483
190	233
190	233
190	233
190	233
190	233
642	671
642	671
642	671
642	671
348	602
348	602
348	602
31	96
31	96
579	638
579	638
1271	1300
1271	1300
134	171
134	171
73	215
73	215
677	806
803	848
1388	1507
1018	1141
408	461
622	1162
74	288
150	220
513	586
1105	1144
1238	1285
639	901
97	282
1375	1477
352	426
687	803
1050	1091
1375	1479
657	761
755	826
1292	1501
711	764
391	474
944	1076
92	463
797	886
278	473
191	505
808	1071
77	124
62	416
705	803
194	441
698	728
129	1369
1153	1261
1125	1207
205	722
27	202
1347	1435
483	1061
5	63
632	978
330	1138
1058	1366
72	214
264	646
287	478
345	1036
860	968
410	504
671	751
167	572
1071	1097
72	452
836	885
503	537
1237	1266
304	358
225	593
92	998
75	598
540	627
627	891
1015	1041
1049	1105
151	230
550	758
174	215
72	120
229	1455
312	427
371	674
66	243
22	57
21	110
66	129
21	232
693	718
819	954
486	512
259	641
1040	1244
1311	1373
687	967
90	236
1140	1354
1235	1459
197	399
507	536
868	898
366	407
1258	1312
366	408
770	845
707	794
752	806
1040	1411
601	871
659	700
344	472
1405	1492
307	625
763	816
864	1004
657	693
280	481
306	420
28	201
500	544
745	804
512	749
1172	1278
1154	1427
737	766
310	438
706	732
201	263
669	1356
186	407
503	613
530	713
207	236
1035	1474
