DelStart	DelEnd
444	516
444	516
444	516
444	516
444	516
444	516
444	516
444	516
444	516
444	516
444	516
444	516
444	516
444	516
444	516
444	516
444	516
444	516
444	516
444	516
444	516
854	952
854	952
854	952
854	952
854	952
854	952
854	952
854	952
854	952
854	952
854	952
188	363
188	363
188	363
188	363
853	951
853	951
853	951
853	951
767	825
767	825
767	825
767	825
155	363
155	363
155	363
487	528
487	528
487	528
816	939
816	939
816	939
613	654
613	654
613	654
226	282
226	282
845	917
845	917
708	748
708	748
715	939
715	939
687	939
687	939
417	615
417	615
658	744
658	744
153	193
153	193
497	552
497	552
646	744
646	744
437	615
437	615
706	745
706	745
765	936
765	936
418	615
418	615
387	416
387	416
207	232
689	780
496	551
243	362
685	806
119	159
768	819
435	667
384	683
78	104
418	503
164	259
726	854
416	461
637	736
715	762
437	565
687	807
73	199
778	813
63	87
415	542
695	780
111	196
67	143
267	384
676	791
640	779
324	363
813	854
560	693
666	693
854	943
350	423
364	498
642	703
846	907
665	896
26	248
764	811
643	755
758	787
872	910
26	808
175	208
687	826
575	613
687	828
337	377
614	661
648	804
666	704
672	818
105	344
243	272
252	336
542	680
143	445
712	800
172	363
187	363
500	598
797	857
321	759
290	793
620	927
680	807
276	336
477	504
687	817
482	545
715	837
437	516
620	700
682	873
49	329
681	828
868	948
560	916
295	363
74	363
74	364
142	391
249	503
189	287
72	112
24	74
419	505
387	587
686	777
342	615
120	360
639	664
622	701
683	726
549	575
467	540
639	709
719	876
400	614
156	344
536	590
109	185
675	704
620	791
143	506
416	488
654	730
104	363
585	617
681	706
826	852
227	288
324	562
409	445
501	582
681	807
687	751
667	784
618	826
154	818
595	620
632	663
162	345
73	338
352	406
419	642
247	282
439	550
373	506
685	737
688	808
26	152
552	693
564	806
686	818
686	819
635	682
429	471
767	939
773	805
25	368
601	692
843	914
670	756
212	791
