DelStart	DelEnd
70	2093
70	2093
70	2093
70	2093
70	2093
70	2093
70	2093
70	2093
70	2093
70	2093
1457	1588
1457	1588
1457	1588
1457	1588
1457	1588
1457	1588
1457	1588
1457	1588
1425	1588
1425	1588
1425	1588
1425	1588
1425	1588
1425	1588
1425	1588
1398	1587
1398	1587
1398	1587
1398	1587
1398	1587
1398	1587
1398	1587
1403	1588
1403	1588
1403	1588
1403	1588
1403	1588
1403	1588
1397	1587
1397	1587
1397	1587
1397	1587
1397	1587
886	1024
886	1024
886	1024
886	1024
1398	1588
1398	1588
1398	1588
1398	1588
1400	1588
1400	1588
1400	1588
2269	2295
2269	2295
2269	2295
1461	1588
1461	1588
1461	1588
783	853
783	853
1098	1262
1098	1262
1368	1588
1368	1588
1408	1588
1408	1588
1456	1588
1456	1588
1466	1588
1466	1588
1984	2209
1984	2209
1470	1586
1470	1586
1524	1588
1524	1588
1392	1586
1392	1586
2165	2251
376	609
580	853
503	851
1992	2053
1473	1587
1158	1222
908	1106
1825	1853
708	749
1631	1751
139	187
1389	1586
851	881
1086	1160
1823	2089
2146	2183
1048	1362
75	257
227	1977
1393	1584
1841	2089
2157	2231
1616	1753
1598	1735
1013	1203
872	1086
1371	1589
1252	1454
2041	2228
1888	1963
1825	2089
1869	2091
268	467
2146	2211
754	1200
1870	2089
1929	1957
1662	1795
1835	2090
884	972
1000	1204
1402	1588
491	604
1402	1586
1402	1587
362	1002
1843	1911
1456	1586
337	662
580	892
273	342
2085	2112
886	1146
104	135
1455	1537
257	471
1673	1702
477	1849
1985	2210
1630	1795
1368	1590
60	471
1397	1586
1302	1588
1355	1400
1002	1203
1464	2013
2245	2272
368	483
1422	1588
195	1044
1177	1587
509	1209
1441	1475
69	2138
1826	2012
2252	2282
526	933
1808	2093
245	506
1193	1226
1497	1536
1369	1588
1806	1930
2065	2113
1717	1959
1177	1585
1277	1387
1662	1742
1401	1588
1762	1941
232	1986
884	1074
1633	1911
428	1312
507	678
738	842
1868	2089
1667	2231
1020	1179
684	1146
69	1557
1395	1584
1646	2208
