DelStart	DelEnd
233	1274
233	1274
233	1274
233	1274
233	1274
233	1274
233	1274
233	1274
233	1274
233	1274
233	1274
233	1274
233	1274
233	1274
233	1274
233	1274
233	1274
233	1274
233	1274
233	1274
233	1274
233	1274
233	1274
233	1274
233	1274
233	1274
233	1274
233	1274
233	1274
233	1274
233	1274
233	1274
233	1274
233	1274
233	1274
233	1274
233	1274
233	1274
233	1274
233	1274
233	1274
233	1274
233	1274
233	1274
233	1274
233	1274
233	1274
233	1274
233	1274
233	1274
233	1274
233	1274
233	1274
233	1274
233	1274
233	1274
233	1274
233	1274
233	1274
233	1274
233	1274
233	1274
233	1274
233	1274
233	1274
233	1274
233	1274
233	1274
233	1274
233	1274
233	1274
234	1306
234	1306
234	1306
234	1306
234	1306
234	1306
234	1306
234	1306
234	1306
234	1306
234	1306
234	1306
234	1306
234	1306
234	1306
234	1306
234	1306
234	1306
234	1306
234	1306
234	1306
234	1306
234	1306
234	1306
234	1306
234	1306
234	1306
234	1306
234	1306
234	1306
234	1306
234	1306
234	1306
223	1275
223	1275
223	1275
223	1275
223	1275
223	1275
223	1275
223	1275
223	1275
223	1275
223	1275
223	1275
223	1275
223	1275
223	1275
223	1275
223	1275
223	1275
223	1275
223	1275
223	1275
223	1275
223	1275
223	1275
223	1275
223	1275
223	1275
223	1275
1309	1341
1309	1341
1309	1341
1309	1341
1309	1341
1309	1341
1309	1341
1309	1341
1309	1341
1309	1341
1309	1341
1309	1341
1309	1341
1309	1341
1309	1341
1309	1341
1309	1341
1309	1341
1309	1341
1309	1341
1309	1341
1309	1341
1309	1341
1309	1341
1309	1341
1309	1341
1309	1341
1309	1341
223	1198
223	1198
223	1198
223	1198
223	1198
223	1198
223	1198
223	1198
223	1198
223	1198
223	1198
223	1198
223	1198
223	1198
223	1198
223	1198
223	1198
223	1198
223	1198
223	1198
223	1198
223	1198
223	1198
223	1198
223	1198
223	1198
1321	1362
1321	1362
1321	1362
1321	1362
1321	1362
1321	1362
1321	1362
1321	1362
1321	1362
1321	1362
1321	1362
1321	1362
1321	1362
1321	1362
1321	1362
1321	1362
1321	1362
1321	1362
178	1228
178	1228
178	1228
178	1228
178	1228
178	1228
178	1228
178	1228
178	1228
178	1228
178	1228
178	1228
178	1228
178	1228
178	1228
178	1228
178	1228
1259	1286
1259	1286
1259	1286
1259	1286
1259	1286
1259	1286
1259	1286
1259	1286
1259	1286
1259	1286
1259	1286
1259	1286
1259	1286
1259	1286
1259	1286
124	1323
124	1323
124	1323
124	1323
124	1323
124	1323
124	1323
124	1323
124	1323
124	1323
124	1323
124	1323
124	1323
124	1323
124	1323
1287	1373
1287	1373
1287	1373
1287	1373
1287	1373
1287	1373
1287	1373
1287	1373
1287	1373
1287	1373
1287	1373
1287	1373
1287	1373
1287	1373
483	1054
483	1054
483	1054
483	1054
483	1054
483	1054
483	1054
483	1054
483	1054
483	1054
483	1054
223	1286
223	1286
223	1286
223	1286
223	1286
223	1286
223	1286
223	1286
223	1286
223	1286
223	1286
197	1317
197	1317
197	1317
197	1317
197	1317
197	1317
197	1317
197	1317
197	1317
197	1317
1241	1268
1241	1268
1241	1268
1241	1268
1241	1268
1241	1268
1241	1268
1241	1268
1241	1268
163	1378
163	1378
163	1378
163	1378
163	1378
163	1378
163	1378
163	1378
193	1208
193	1208
193	1208
193	1208
330	1197
330	1197
330	1197
330	1197
452	1133
452	1133
452	1133
452	1133
274	1325
274	1325
274	1325
274	1325
1276	1313
1276	1313
1276	1313
1276	1313
990	1017
990	1017
990	1017
990	1017
548	1073
548	1073
548	1073
218	1275
218	1275
218	1275
199	1285
199	1285
199	1285
1177	1228
1177	1228
1177	1228
193	1268
193	1268
193	1268
192	221
192	221
377	1178
377	1178
1123	1161
1123	1161
273	1197
273	1197
1275	1319
1275	1319
1345	1434
1345	1434
287	1198
287	1198
278	1230
278	1230
498	946
498	946
164	1323
164	1323
223	1268
223	1268
1419	1453
1419	1453
177	1354
177	1354
1247	1354
1247	1354
163	1319
163	1319
325	357
325	357
337	1198
337	1198
1258	1285
1258	1285
746	781
746	781
177	1342
177	1342
222	1190
222	1190
288	1360
288	1360
491	1320
491	1320
1266	1376
1266	1376
1359	1481
1359	1481
226	427
226	427
605	631
605	631
288	379
193	1286
276	368
270	334
142	1317
1385	1413
682	786
191	220
1087	1185
79	110
162	1273
1099	1148
732	877
