DelStart	DelEnd
182	711
182	711
182	711
182	711
182	711
182	711
374	465
374	465
374	465
374	465
374	465
374	465
113	643
113	643
113	643
113	643
113	643
99	620
99	620
99	620
99	620
99	620
106	643
106	643
106	643
106	643
155	676
155	676
155	676
155	676
327	401
327	401
327	401
327	401
155	613
155	613
155	613
275	400
275	400
275	400
593	703
593	703
593	703
88	158
88	158
88	158
295	703
295	703
498	564
498	564
349	487
349	487
224	250
224	250
490	597
490	597
236	457
236	457
186	217
186	217
183	686
183	686
200	257
200	257
200	593
200	593
732	764
732	764
781	808
781	808
86	749
86	749
586	650
586	650
358	405
358	405
277	592
277	592
157	615
157	615
156	293
716	752
215	273
215	291
691	779
325	351
715	821
125	152
270	299
198	716
264	292
779	859
198	593
430	587
