DelStart	DelEnd
124	929
124	929
124	929
124	929
124	929
124	929
124	929
124	929
124	929
124	929
124	929
124	929
124	929
124	929
124	929
124	929
124	929
124	929
124	929
124	929
124	929
124	929
124	929
124	929
124	929
124	929
124	929
124	929
124	929
124	929
124	929
124	929
124	929
124	929
124	929
124	929
124	929
124	929
124	929
124	929
124	929
124	929
124	929
124	929
124	929
124	929
124	929
124	929
124	929
124	929
124	929
124	929
124	929
124	929
124	929
124	929
119	732
119	732
119	732
119	732
119	732
119	732
119	732
119	732
119	732
119	732
119	732
119	732
119	732
119	732
119	732
119	732
119	732
119	732
119	732
103	926
103	926
103	926
103	926
103	926
103	926
103	926
103	926
103	926
101	745
101	745
101	745
101	745
101	745
101	745
101	745
101	745
73	644
73	644
73	644
73	644
73	644
73	644
73	644
73	644
213	938
213	938
213	938
213	938
213	938
213	938
197	756
197	756
197	756
197	756
277	793
277	793
277	793
277	793
385	702
385	702
385	702
385	702
160	222
160	222
160	222
428	754
428	754
929	978
929	978
711	751
711	751
517	753
517	753
310	746
310	746
398	826
398	826
744	829
744	829
524	554
524	554
862	919
862	919
280	742
280	742
52	78
52	78
388	659
388	659
582	741
582	741
354	754
354	754
430	897
430	897
241	624
241	624
310	770
310	770
766	839
766	839
171	233
171	233
434	578
434	578
585	668
585	668
585	626
585	626
192	692
192	692
124	794
124	794
155	186
155	186
75	736
75	736
380	742
380	742
389	424
389	424
784	838
784	838
116	922
116	922
860	932
860	932
384	701
384	701
307	745
307	745
584	609
584	609
298	761
298	761
285	345
285	345
28	56
28	56
587	658
587	658
395	448
395	448
653	764
653	764
136	941
136	941
386	665
386	665
123	928
123	928
359	636
359	636
307	337
307	337
97	128
97	128
790	815
790	815
54	127
54	127
220	330
220	330
72	643
72	643
769	809
769	809
804	936
804	936
838	884
144	193
465	576
124	737
698	731
545	636
619	729
73	986
586	614
550	733
77	990
380	651
214	256
492	644
170	210
663	693
107	724
614	693
