DelStart	DelEnd
114	2057
114	2057
114	2057
114	2057
114	2057
114	2057
114	2057
114	2057
114	2057
114	2057
114	2057
114	2057
114	2057
114	2057
114	2057
114	2057
114	2057
114	2057
114	2057
114	2057
114	2057
114	2057
114	2057
114	2057
114	2057
114	2057
114	2057
114	2057
114	2057
114	2057
114	2057
123	1920
123	1920
123	1920
123	1920
123	1920
123	1920
123	1920
123	1920
123	1920
123	1920
123	1920
123	1920
123	1920
123	1920
123	1920
886	943
886	943
886	943
886	943
886	943
886	943
886	943
886	943
886	943
886	943
886	943
886	943
886	943
886	943
152	2025
152	2025
152	2025
152	2025
152	2025
152	2025
152	2025
152	2025
152	2025
152	2025
152	2025
152	2025
152	2025
1629	1722
1629	1722
1629	1722
1629	1722
1629	1722
1629	1722
1629	1722
1629	1722
1629	1722
1629	1722
1629	1722
1629	1722
153	1968
153	1968
153	1968
153	1968
153	1968
153	1968
153	1968
153	1968
153	1968
153	1968
153	1968
563	1524
563	1524
563	1524
563	1524
563	1524
563	1524
563	1524
563	1524
563	1524
98	192
98	192
98	192
98	192
98	192
98	192
98	192
98	192
232	1856
232	1856
232	1856
232	1856
232	1856
232	1856
232	1856
232	1856
879	1175
879	1175
879	1175
879	1175
879	1175
879	1175
879	1175
136	1971
136	1971
136	1971
136	1971
136	1971
136	1971
225	1935
225	1935
225	1935
225	1935
225	1935
240	1893
240	1893
240	1893
1790	2151
1790	2151
306	403
306	403
109	168
109	168
339	1805
339	1805
1790	1834
1790	1834
260	325
426	469
459	1000
1557	1581
1910	1976
460	592
176	420
153	442
817	861
1013	2152
629	694
262	295
1536	1717
193	219
1791	2154
135	2113
442	477
1755	1840
331	1879
917	1022
160	1903
1042	1722
978	1092
74	1970
1753	1783
924	1175
460	1254
345	507
1937	2151
879	1165
65	141
2015	2092
1183	1216
443	491
1129	1575
250	506
1913	2152
300	1792
175	1935
1919	2152
328	631
2043	2152
1436	1488
880	1175
332	658
1938	2154
1060	1175
1327	1618
1684	1716
331	1465
5	117
2029	2152
1445	1717
1198	1519
345	385
699	752
879	993
59	1762
879	918
348	648
124	1941
332	2038
980	1175
720	1520
1677	1716
2005	2113
144	385
90	2151
551	1734
879	986
115	2097
1550	1715
1592	1815
1791	1890
460	2102
1477	1505
338	369
1714	2107
2027	2113
1447	1519
329	650
878	920
1133	1220
732	760
1481	1831
516	577
1057	1511
893	943
1438	1516
1578	1607
339	615
703	794
1179	2070
