DelStart	DelEnd
655	694
655	694
655	694
655	694
655	694
655	694
655	694
655	694
655	694
655	694
655	694
655	694
655	694
655	694
655	694
655	694
655	694
655	694
655	694
655	694
655	694
655	694
655	694
655	694
655	694
655	694
655	694
655	694
655	694
655	694
655	694
655	694
655	694
655	694
655	694
655	694
305	384
305	384
305	384
305	384
305	384
305	384
305	384
305	384
305	384
305	384
305	384
305	384
305	384
305	384
808	1015
808	1015
808	1015
808	1015
767	1016
767	1016
767	1016
767	1016
783	1016
783	1016
783	1016
783	1016
65	220
65	220
65	220
65	220
92	1218
92	1218
92	1218
811	1016
811	1016
811	1016
448	538
448	538
448	538
649	690
649	690
649	690
648	690
648	690
648	690
294	360
294	360
759	1015
759	1015
411	475
411	475
1097	1198
1097	1198
93	177
93	177
130	358
130	358
181	356
181	356
65	217
65	217
769	1015
769	1015
733	778
641	689
611	665
10	100
68	1134
811	855
294	593
288	360
711	761
1056	1207
61	216
107	430
781	1016
801	840
852	1207
1066	1151
829	919
1086	1200
68	220
65	360
1090	1196
666	699
761	808
89	1226
13	103
423	593
533	652
873	1206
809	843
110	141
292	495
667	1016
544	673
1092	1207
434	476
666	823
1068	1110
742	807
1065	1116
963	1016
212	1048
342	504
210	360
286	562
785	1017
685	1015
224	359
160	1312
668	1016
723	1018
194	359
828	999
216	360
185	433
704	999
214	359
341	379
753	1016
644	681
767	1017
91	216
291	360
786	874
288	445
107	473
16	63
770	1138
609	1372
215	436
855	1015
705	1016
220	359
890	1016
260	349
92	151
245	631
615	656
626	670
1142	1237
634	1016
809	1018
1090	1207
648	689
212	443
963	1207
810	1087
73	217
10	57
441	601
290	631
181	221
759	822
230	471
397	475
267	360
963	1209
630	788
172	1195
1090	1209
810	1016
810	1017
434	824
778	823
