PB2	1	700
PB2	2	729
PB2	3	729
PB2	4	729
PB2	5	729
PB2	6	729
PB2	7	730
PB2	8	738
PB2	9	738
PB2	10	740
PB2	11	740
PB2	12	740
PB2	13	751
PB2	14	751
PB2	15	751
PB2	16	752
PB2	17	753
PB2	18	753
PB2	19	753
PB2	20	757
PB2	21	757
PB2	22	758
PB2	23	757
PB2	24	758
PB2	25	758
PB2	26	759
PB2	27	759
PB2	28	761
PB2	29	761
PB2	30	761
PB2	31	762
PB2	32	762
PB2	33	763
PB2	34	764
PB2	35	764
PB2	36	765
PB2	37	764
PB2	38	763
PB2	39	763
PB2	40	830
PB2	41	833
PB2	42	839
PB2	43	845
PB2	44	901
PB2	45	907
PB2	46	902
PB2	47	894
PB2	48	890
PB2	49	868
PB2	50	862
PB2	51	866
PB2	52	866
PB2	53	855
PB2	54	850
PB2	55	839
PB2	56	820
PB2	57	800
PB2	58	776
PB2	59	776
PB2	60	764
PB2	61	763
PB2	62	754
PB2	63	705
PB2	64	700
PB2	65	576
PB2	66	584
PB2	67	590
PB2	68	669
PB2	69	586
PB2	70	597
PB2	71	503
PB2	72	402
PB2	73	389
PB2	74	395
PB2	75	385
PB2	76	392
PB2	77	393
PB2	78	410
PB2	79	1520
PB2	80	1562
PB2	81	1577
PB2	82	1626
PB2	83	1727
PB2	84	1777
PB2	85	1807
PB2	86	1824
PB2	87	1822
PB2	88	1826
PB2	89	1837
PB2	90	1843
PB2	91	1850
PB2	92	1847
PB2	93	1849
PB2	94	1845
PB2	95	1844
PB2	96	1849
PB2	97	1848
PB2	98	1847
PB2	99	1910
PB2	100	1910
PB2	101	1972
PB2	102	1974
PB2	103	2033
PB2	104	2032
PB2	105	2035
PB2	106	2030
PB2	107	2017
PB2	108	2018
PB2	109	2017
PB2	110	1978
PB2	111	1979
PB2	112	1969
PB2	113	1959
PB2	114	1962
PB2	115	1946
PB2	116	1947
PB2	117	1914
PB2	118	1914
PB2	119	1914
PB2	120	1925
PB2	121	1923
PB2	122	1954
PB2	123	1962
PB2	124	2153
PB2	125	2167
PB2	126	2198
PB2	127	2181
PB2	128	2181
PB2	129	2181
PB2	130	2182
PB2	131	2163
PB2	132	2150
PB2	133	2142
PB2	134	2094
PB2	135	2094
PB2	136	2092
PB2	137	2056
PB2	138	2059
PB2	139	2028
PB2	140	1992
PB2	141	1969
PB2	142	1954
PB2	143	1954
PB2	144	1932
PB2	145	1931
PB2	146	1908
PB2	147	1885
PB2	148	1767
PB2	149	1766
PB2	150	1768
PB2	151	905
PB2	152	901
PB2	153	873
PB2	154	794
PB2	155	713
PB2	156	665
PB2	157	663
PB2	158	650
PB2	159	633
PB2	160	620
PB2	161	631
PB2	162	626
PB2	163	612
PB2	164	611
PB2	165	609
PB2	166	607
PB2	167	610
PB2	168	606
PB2	169	600
PB2	170	606
PB2	171	600
PB2	172	562
PB2	173	518
PB2	174	518
PB2	175	518
PB2	176	433
PB2	177	441
PB2	178	439
PB2	179	440
PB2	180	438
PB2	181	438
PB2	182	439
PB2	183	437
PB2	184	435
PB2	185	434
PB2	186	432
PB2	187	433
PB2	188	438
PB2	189	428
PB2	190	432
PB2	191	413
PB2	192	414
PB2	193	383
PB2	194	398
PB2	195	351
PB2	196	236
PB2	197	236
PB2	198	265
PB2	199	251
PB2	200	258
PB2	201	364
PB2	202	371
PB2	203	373
PB2	204	369
PB2	205	370
PB2	206	372
PB2	207	366
PB2	208	363
PB2	209	360
PB2	210	358
PB2	211	355
PB2	212	354
PB2	213	376
PB2	214	390
PB2	215	390
PB2	216	388
PB2	217	389
PB2	218	390
PB2	219	389
PB2	220	390
PB2	221	390
PB2	222	394
PB2	223	392
PB2	224	397
PB2	225	400
PB2	226	400
PB2	227	404
PB2	228	406
PB2	229	414
PB2	230	407
PB2	231	407
PB2	232	408
PB2	233	418
PB2	234	430
PB2	235	437
PB2	236	438
PB2	237	441
PB2	238	446
PB2	239	445
PB2	240	441
PB2	241	445
PB2	242	443
PB2	243	435
PB2	244	441
PB2	245	441
PB2	246	437
PB2	247	433
PB2	248	432
PB2	249	428
PB2	250	458
PB2	251	460
PB2	252	460
PB2	253	462
PB2	254	462
PB2	255	463
PB2	256	458
PB2	257	458
PB2	258	454
PB2	259	324
PB2	260	312
PB2	261	310
PB2	262	300
PB2	263	292
PB2	264	292
PB2	265	284
PB2	266	272
PB2	267	207
PB2	268	203
PB2	269	198
PB2	270	146
PB2	271	148
PB2	272	147
PB2	273	147
PB2	274	145
PB2	275	144
PB2	276	145
PB2	277	145
PB2	278	143
PB2	279	143
PB2	280	142
PB2	281	141
PB2	282	141
PB2	283	142
PB2	284	142
PB2	285	137
PB2	286	136
PB2	287	127
PB2	288	126
PB2	289	126
PB2	290	127
PB2	291	126
PB2	292	127
PB2	293	126
PB2	294	123
PB2	295	120
PB2	296	118
PB2	297	117
PB2	298	118
PB2	299	97
PB2	300	95
PB2	301	92
PB2	302	92
PB2	303	92
PB2	304	92
PB2	305	67
PB2	306	54
PB2	307	52
PB2	308	53
PB2	309	53
PB2	310	53
PB2	311	40
PB2	312	39
PB2	313	36
PB2	314	35
PB2	315	35
PB2	316	30
PB2	317	31
PB2	318	31
PB2	319	30
PB2	320	28
PB2	321	28
PB2	322	27
PB2	323	25
PB2	324	25
PB2	325	25
PB2	326	24
PB2	327	24
PB2	328	24
PB2	329	26
PB2	330	27
PB2	331	26
PB2	332	26
PB2	333	26
PB2	334	26
PB2	335	26
PB2	336	25
PB2	337	25
PB2	338	25
PB2	339	27
PB2	340	26
PB2	341	26
PB2	342	26
PB2	343	26
PB2	344	28
PB2	345	32
PB2	346	33
PB2	347	33
PB2	348	34
PB2	349	36
PB2	350	36
PB2	351	36
PB2	352	37
PB2	353	37
PB2	354	45
PB2	355	45
PB2	356	68
PB2	357	73
PB2	358	76
PB2	359	78
PB2	360	77
PB2	361	77
PB2	362	77
PB2	363	76
PB2	364	78
PB2	365	89
PB2	366	89
PB2	367	87
PB2	368	91
PB2	369	93
PB2	370	95
PB2	371	92
PB2	372	94
PB2	373	97
PB2	374	98
PB2	375	98
PB2	376	98
PB2	377	98
PB2	378	98
PB2	379	97
PB2	380	100
PB2	381	100
PB2	382	99
PB2	383	99
PB2	384	99
PB2	385	99
PB2	386	100
PB2	387	105
PB2	388	105
PB2	389	105
PB2	390	105
PB2	391	105
PB2	392	105
PB2	393	105
PB2	394	106
PB2	395	106
PB2	396	106
PB2	397	106
PB2	398	107
PB2	399	107
PB2	400	107
PB2	401	106
PB2	402	106
PB2	403	107
PB2	404	107
PB2	405	109
PB2	406	110
PB2	407	110
PB2	408	110
PB2	409	110
PB2	410	110
PB2	411	109
PB2	412	109
PB2	413	109
PB2	414	108
PB2	415	109
PB2	416	109
PB2	417	91
PB2	418	91
PB2	419	91
PB2	420	91
PB2	421	91
PB2	422	89
PB2	423	89
PB2	424	90
PB2	425	90
PB2	426	89
PB2	427	87
PB2	428	40
PB2	429	40
PB2	430	39
PB2	431	40
PB2	432	40
PB2	433	40
PB2	434	40
PB2	435	40
PB2	436	40
PB2	437	31
PB2	438	32
PB2	439	32
PB2	440	30
PB2	441	30
PB2	442	31
PB2	443	31
PB2	444	31
PB2	445	31
PB2	446	32
PB2	447	32
PB2	448	35
PB2	449	35
PB2	450	35
PB2	451	53
PB2	452	53
PB2	453	46
PB2	454	47
PB2	455	47
PB2	456	48
PB2	457	47
PB2	458	48
PB2	459	46
PB2	460	61
PB2	461	62
PB2	462	62
PB2	463	62
PB2	464	62
PB2	465	63
PB2	466	63
PB2	467	61
PB2	468	62
PB2	469	62
PB2	470	62
PB2	471	62
PB2	472	62
PB2	473	62
PB2	474	67
PB2	475	68
PB2	476	68
PB2	477	68
PB2	478	65
PB2	479	64
PB2	480	65
PB2	481	66
PB2	482	67
PB2	483	67
PB2	484	67
PB2	485	66
PB2	486	66
PB2	487	67
PB2	488	66
PB2	489	66
PB2	490	66
PB2	491	66
PB2	492	66
PB2	493	66
PB2	494	67
PB2	495	67
PB2	496	67
PB2	497	67
PB2	498	67
PB2	499	66
PB2	500	65
PB2	501	65
PB2	502	65
PB2	503	65
PB2	504	65
PB2	505	64
PB2	506	64
PB2	507	63
PB2	508	63
PB2	509	63
PB2	510	63
PB2	511	65
PB2	512	65
PB2	513	62
PB2	514	63
PB2	515	63
PB2	516	61
PB2	517	61
PB2	518	63
PB2	519	62
PB2	520	57
PB2	521	57
PB2	522	57
PB2	523	55
PB2	524	39
PB2	525	37
PB2	526	37
PB2	527	37
PB2	528	37
PB2	529	35
PB2	530	35
PB2	531	25
PB2	532	26
PB2	533	23
PB2	534	22
PB2	535	22
PB2	536	20
PB2	537	20
PB2	538	21
PB2	539	21
PB2	540	21
PB2	541	20
PB2	542	22
PB2	543	23
PB2	544	23
PB2	545	23
PB2	546	23
PB2	547	18
PB2	548	17
PB2	549	17
PB2	550	17
PB2	551	17
PB2	552	17
PB2	553	16
PB2	554	13
PB2	555	13
PB2	556	13
PB2	557	14
PB2	558	15
PB2	559	15
PB2	560	15
PB2	561	17
PB2	562	17
PB2	563	17
PB2	564	17
PB2	565	17
PB2	566	17
PB2	567	17
PB2	568	18
PB2	569	18
PB2	570	18
PB2	571	18
PB2	572	19
PB2	573	19
PB2	574	19
PB2	575	19
PB2	576	19
PB2	577	19
PB2	578	22
PB2	579	22
PB2	580	22
PB2	581	23
PB2	582	23
PB2	583	23
PB2	584	20
PB2	585	20
PB2	586	20
PB2	587	19
PB2	588	19
PB2	589	19
PB2	590	19
PB2	591	17
PB2	592	17
PB2	593	17
PB2	594	18
PB2	595	18
PB2	596	17
PB2	597	17
PB2	598	17
PB2	599	19
PB2	600	19
PB2	601	32
PB2	602	33
PB2	603	38
PB2	604	37
PB2	605	37
PB2	606	37
PB2	607	37
PB2	608	37
PB2	609	37
PB2	610	38
PB2	611	38
PB2	612	38
PB2	613	38
PB2	614	36
PB2	615	35
PB2	616	35
PB2	617	36
PB2	618	36
PB2	619	36
PB2	620	37
PB2	621	34
PB2	622	34
PB2	623	40
PB2	624	40
PB2	625	40
PB2	626	40
PB2	627	41
PB2	628	41
PB2	629	40
PB2	630	39
PB2	631	39
PB2	632	39
PB2	633	39
PB2	634	39
PB2	635	38
PB2	636	38
PB2	637	38
PB2	638	38
PB2	639	38
PB2	640	38
PB2	641	37
PB2	642	36
PB2	643	36
PB2	644	36
PB2	645	35
PB2	646	35
PB2	647	35
PB2	648	35
PB2	649	35
PB2	650	34
PB2	651	33
PB2	652	33
PB2	653	33
PB2	654	33
PB2	655	34
PB2	656	34
PB2	657	34
PB2	658	33
PB2	659	33
PB2	660	33
PB2	661	34
PB2	662	34
PB2	663	34
PB2	664	34
PB2	665	34
PB2	666	34
PB2	667	33
PB2	668	32
PB2	669	31
PB2	670	30
PB2	671	28
PB2	672	28
PB2	673	25
PB2	674	18
PB2	675	17
PB2	676	17
PB2	677	17
PB2	678	16
PB2	679	17
PB2	680	17
PB2	681	18
PB2	682	19
PB2	683	21
PB2	684	21
PB2	685	21
PB2	686	21
PB2	687	21
PB2	688	20
PB2	689	21
PB2	690	21
PB2	691	20
PB2	692	22
PB2	693	23
PB2	694	23
PB2	695	18
PB2	696	19
PB2	697	19
PB2	698	19
PB2	699	19
PB2	700	19
PB2	701	20
PB2	702	23
PB2	703	23
PB2	704	25
PB2	705	25
PB2	706	25
PB2	707	25
PB2	708	26
PB2	709	26
PB2	710	26
PB2	711	26
PB2	712	26
PB2	713	26
PB2	714	26
PB2	715	26
PB2	716	26
PB2	717	26
PB2	718	26
PB2	719	26
PB2	720	26
PB2	721	26
PB2	722	27
PB2	723	27
PB2	724	27
PB2	725	27
PB2	726	27
PB2	727	27
PB2	728	27
PB2	729	27
PB2	730	27
PB2	731	28
PB2	732	28
PB2	733	28
PB2	734	27
PB2	735	27
PB2	736	27
PB2	737	27
PB2	738	27
PB2	739	27
PB2	740	27
PB2	741	27
PB2	742	27
PB2	743	27
PB2	744	27
PB2	745	27
PB2	746	27
PB2	747	27
PB2	748	28
PB2	749	20
PB2	750	19
PB2	751	19
PB2	752	19
PB2	753	18
PB2	754	18
PB2	755	18
PB2	756	15
PB2	757	28
PB2	758	28
PB2	759	27
PB2	760	27
PB2	761	27
PB2	762	27
PB2	763	31
PB2	764	31
PB2	765	32
PB2	766	31
PB2	767	31
PB2	768	31
PB2	769	31
PB2	770	30
PB2	771	31
PB2	772	31
PB2	773	31
PB2	774	31
PB2	775	30
PB2	776	30
PB2	777	28
PB2	778	28
PB2	779	28
PB2	780	60
PB2	781	61
PB2	782	62
PB2	783	62
PB2	784	63
PB2	785	63
PB2	786	65
PB2	787	65
PB2	788	65
PB2	789	68
PB2	790	69
PB2	791	70
PB2	792	70
PB2	793	70
PB2	794	70
PB2	795	69
PB2	796	69
PB2	797	69
PB2	798	69
PB2	799	73
PB2	800	74
PB2	801	75
PB2	802	75
PB2	803	74
PB2	804	74
PB2	805	74
PB2	806	75
PB2	807	75
PB2	808	75
PB2	809	76
PB2	810	77
PB2	811	77
PB2	812	77
PB2	813	76
PB2	814	75
PB2	815	75
PB2	816	75
PB2	817	74
PB2	818	74
PB2	819	73
PB2	820	74
PB2	821	75
PB2	822	74
PB2	823	73
PB2	824	72
PB2	825	72
PB2	826	73
PB2	827	73
PB2	828	71
PB2	829	71
PB2	830	67
PB2	831	65
PB2	832	65
PB2	833	67
PB2	834	65
PB2	835	66
PB2	836	56
PB2	837	56
PB2	838	56
PB2	839	56
PB2	840	55
PB2	841	55
PB2	842	55
PB2	843	56
PB2	844	59
PB2	845	61
PB2	846	61
PB2	847	68
PB2	848	69
PB2	849	69
PB2	850	68
PB2	851	65
PB2	852	50
PB2	853	51
PB2	854	50
PB2	855	48
PB2	856	48
PB2	857	47
PB2	858	47
PB2	859	47
PB2	860	47
PB2	861	47
PB2	862	44
PB2	863	44
PB2	864	43
PB2	865	43
PB2	866	43
PB2	867	43
PB2	868	43
PB2	869	44
PB2	870	44
PB2	871	43
PB2	872	38
PB2	873	38
PB2	874	38
PB2	875	38
PB2	876	38
PB2	877	38
PB2	878	38
PB2	879	36
PB2	880	39
PB2	881	40
PB2	882	40
PB2	883	47
PB2	884	50
PB2	885	51
PB2	886	53
PB2	887	54
PB2	888	55
PB2	889	55
PB2	890	55
PB2	891	55
PB2	892	54
PB2	893	53
PB2	894	53
PB2	895	53
PB2	896	54
PB2	897	55
PB2	898	55
PB2	899	57
PB2	900	58
PB2	901	57
PB2	902	57
PB2	903	57
PB2	904	56
PB2	905	53
PB2	906	54
PB2	907	52
PB2	908	52
PB2	909	52
PB2	910	52
PB2	911	48
PB2	912	48
PB2	913	48
PB2	914	44
PB2	915	44
PB2	916	42
PB2	917	43
PB2	918	40
PB2	919	39
PB2	920	39
PB2	921	39
