DelStart	DelEnd
644	733
644	733
644	733
644	733
644	733
644	733
644	733
644	733
644	733
644	733
644	733
644	733
644	733
644	733
635	747
635	747
635	747
635	747
635	747
635	747
706	747
706	747
706	747
706	747
706	747
706	747
190	233
190	233
190	233
190	233
190	233
678	965
678	965
678	965
678	965
309	437
309	437
309	437
464	511
464	511
464	511
754	788
754	788
1016	1043
1016	1043
568	746
568	746
275	442
275	442
470	841
470	841
484	562
484	562
350	403
350	403
197	362
165	211
1354	1444
477	503
469	627
1260	1346
31	96
1260	1345
1192	1354
358	680
907	1172
582	747
942	1119
707	804
194	838
276	406
270	1315
746	800
31	88
578	748
46	200
274	361
342	403
786	822
104	169
1397	1425
1239	1277
273	446
394	478
1240	1268
635	751
156	313
222	440
67	119
288	439
219	475
810	897
1070	1420
196	423
423	745
701	772
1194	1238
569	1400
1496	1520
187	406
566	611
1236	1320
658	728
1154	1451
1405	1462
74	312
634	710
954	1120
130	447
870	899
712	804
189	232
734	792
482	540
582	1019
60	489
719	989
143	231
1174	1387
386	494
65	329
299	549
578	955
1139	1412
1237	1512
1287	1374
1052	1460
589	766
866	1249
81	437
400	590
573	747
834	907
1153	1199
581	748
744	792
235	1122
636	841
822	985
821	881
59	560
363	421
490	741
166	195
468	505
536	749
361	397
815	881
514	601
274	446
274	447
456	500
391	437
60	200
76	117
159	289
332	465
752	843
833	1242
567	609
839	1123
857	951
500	544
1005	1202
655	690
821	864
181	234
467	842
858	994
132	363
816	899
429	622
1155	1476
61	121
815	863
943	981
472	521
903	938
90	164
152	233
646	785
198	445
363	508
318	379
364	559
1240	1329
57	120
468	785
187	234
1044	1111
268	484
1068	1327
610	1068
354	396
1153	1430
1158	1184
1262	1521
363	511
464	654
198	438
715	782
743	791
914	1022
887	1246
473	584
823	867
1394	1428
834	958
736	803
1155	1429
639	690
271	313
1310	1354
50	1410
1306	1377
355	614
692	746
712	784
60	1187
276	345
687	826
60	1186
467	522
387	561
352	446
344	440
1230	1337
243	674
857	903
267	447
1326	1354
964	1182
888	941
1108	1137
60	648
467	534
755	1133
363	603
472	563
1261	1432
398	1246
836	1121
871	960
506	626
312	433
249	348
821	1121
613	747
194	1186
892	1179
272	660
724	764
523	552
905	1001
114	802
480	693
577	747
1433	1461
583	632
197	433
848	1064
75	1356
872	944
199	226
1190	1259
834	994
707	794
707	792
1053	1121
1338	1509
469	842
1088	1121
701	842
706	748
60	281
1176	1262
1181	1233
634	748
907	1430
576	609
386	508
244	313
663	695
116	431
706	979
820	1120
386	503
1195	1264
661	740
861	954
