DelStart	DelEnd
1510	1575
1510	1575
1510	1575
1510	1575
1510	1575
1510	1575
1510	1575
1235	1261
1235	1261
1235	1261
2005	2049
2005	2049
2005	2049
516	1409
516	1409
516	1409
426	469
426	469
307	367
62	1496
968	1013
994	1740
503	2080
716	779
872	2152
94	260
102	1936
336	421
1104	1260
81	957
457	527
289	1643
1573	1788
328	1719
28	262
2088	2134
296	333
808	868
226	297
620	798
483	564
1314	1604
537	618
593	642
1188	1217
2058	2094
373	447
915	941
757	811
2134	2165
492	984
284	344
1144	1560
1297	1445
173	506
551	1734
2015	2106
804	838
1159	1501
1328	1606
836	905
693	742
1622	1659
598	632
719	964
663	689
1373	1440
2015	2092
316	669
431	1747
448	505
1370	1500
306	379
266	338
2070	2096
1936	1973
574	2153
2043	2077
1461	1501
1107	1797
307	1222
1631	1655
1945	2127
1860	1960
1315	1473
330	1721
1070	1678
339	411
