DelStart	DelEnd
13	103
13	103
13	103
13	103
13	103
13	103
13	103
93	177
93	177
93	177
93	177
93	177
808	854
808	854
808	854
808	854
1186	1223
1186	1223
1186	1223
893	994
893	994
893	994
655	694
655	694
655	694
10	100
10	100
688	754
688	754
773	1063
773	1063
811	840
811	840
1373	1399
1373	1399
810	860
810	860
888	975
888	975
810	1001
810	1001
226	320
455	561
967	999
708	736
688	734
960	1118
105	130
814	894
804	882
609	688
888	919
1317	1411
119	164
856	963
994	1092
857	1001
811	856
366	696
1031	1128
835	908
630	920
12	60
834	953
25	186
810	908
197	340
248	685
228	271
1117	1278
754	852
716	759
15	105
1170	1224
823	877
1009	1039
758	1021
653	686
623	700
703	749
626	730
809	836
966	1019
557	703
820	860
690	867
779	1284
11	41
773	800
105	173
1092	1156
1136	1198
816	865
756	798
655	1149
1270	1408
194	638
243	695
585	623
665	700
641	931
608	839
812	1305
9	56
131	173
1165	1195
806	860
953	1000
246	274
452	560
993	1038
876	923
803	828
136	736
584	609
496	536
217	340
366	422
742	957
427	498
793	1190
810	854
787	1292
1381	1408
7	59
91	1295
708	848
821	863
1371	1398
48	215
320	489
809	877
266	328
673	784
771	818
