DelStart	DelEnd
106	1251
106	1251
106	1251
106	1251
106	1251
106	1251
106	1251
106	1251
106	1251
106	1251
106	1251
106	1251
106	1251
106	1251
106	1251
106	1251
85	1225
85	1225
85	1225
85	1225
85	1225
85	1225
85	1225
85	1225
85	1225
85	1225
85	1225
85	1225
85	1225
85	1225
155	185
155	185
155	185
155	185
155	185
155	185
155	185
155	185
155	185
155	185
67	121
67	121
67	121
67	121
67	121
67	121
67	121
67	121
67	121
67	121
155	181
155	181
155	181
155	181
155	181
155	181
155	181
155	181
34	572
34	572
34	572
34	572
34	572
34	572
769	1229
769	1229
769	1229
769	1229
769	1229
769	1229
598	627
598	627
598	627
598	627
598	627
598	627
155	1169
155	1169
155	1169
155	1169
155	1169
188	1229
188	1229
188	1229
188	1229
38	112
38	112
38	112
38	112
272	1068
272	1068
272	1068
272	1068
272	1146
272	1146
272	1146
272	1146
88	1209
88	1209
88	1209
88	1209
227	1061
227	1061
227	1061
227	1061
225	271
225	271
225	271
225	271
590	996
590	996
590	996
590	996
815	858
815	858
815	858
610	804
610	804
610	804
60	114
60	114
60	114
223	1123
223	1123
223	1123
871	923
871	923
307	1054
307	1054
273	1267
273	1267
180	205
180	205
154	1125
154	1125
398	795
398	795
32	124
32	124
1280	1333
1280	1333
475	1270
475	1270
15	1307
15	1307
401	1060
401	1060
179	1060
179	1060
586	612
586	612
225	293
225	293
60	103
60	103
113	193
113	193
148	1289
148	1289
155	790
155	790
592	851
592	851
59	1222
59	1222
32	145
32	145
474	1269
474	1269
292	1218
292	1218
274	343
274	343
925	981
925	981
155	204
155	204
10	1213
10	1213
778	864
778	864
76	1178
326	376
1183	1272
402	963
459	486
1013	1080
311	336
60	571
818	881
1361	1407
319	345
