DelStart	DelEnd
642	671
642	671
642	671
642	671
642	671
642	671
642	671
642	671
642	671
642	671
642	671
642	671
642	671
642	671
642	671
642	671
642	671
642	671
642	671
642	671
642	671
642	671
642	671
642	671
642	671
705	988
705	988
705	988
705	988
705	988
705	988
705	988
705	988
705	988
705	809
705	809
705	809
705	809
705	809
705	809
705	809
705	809
705	809
708	786
708	786
708	786
708	786
708	786
708	786
708	786
708	786
708	786
197	425
197	425
197	425
197	425
197	425
197	425
197	425
31	96
31	96
31	96
31	96
31	96
31	96
610	637
610	637
610	637
610	637
610	637
610	637
185	475
185	475
185	475
185	475
168	425
168	425
168	425
168	425
185	244
185	244
185	244
185	244
385	425
385	425
385	425
385	425
167	475
167	475
167	475
167	475
708	808
708	808
708	808
708	808
134	171
134	171
134	171
724	788
724	788
724	788
227	422
227	422
227	422
723	809
723	809
230	426
230	426
214	439
214	439
567	663
567	663
185	220
185	220
196	436
196	436
181	206
181	206
423	616
423	616
456	489
456	489
290	426
290	426
445	485
445	485
728	809
728	809
295	425
295	425
643	672
643	672
418	723
418	723
622	690
622	690
805	881
805	881
621	758
621	758
269	476
269	476
647	694
647	694
294	425
294	425
293	504
293	504
194	423
194	423
722	988
722	988
716	809
716	809
355	424
355	424
731	805
71	358
701	988
1388	1507
31	208
469	506
303	788
225	515
1350	1412
460	595
446	642
446	640
192	423
57	1432
232	270
626	805
168	436
298	389
579	794
197	476
708	748
1071	1275
1130	1242
586	649
633	675
197	358
167	631
498	552
678	741
474	548
554	617
1063	1191
104	169
378	453
181	207
473	504
813	850
168	426
343	437
197	221
1252	1292
727	807
864	1162
124	167
509	698
185	371
459	679
567	652
511	631
388	519
38	1510
1163	1460
705	731
229	440
622	805
739	1014
124	291
664	1376
889	1176
1154	1451
193	476
178	505
721	792
716	988
189	1468
89	425
1412	1450
870	899
481	511
1052	1133
849	881
710	784
249	642
482	548
1062	1231
717	788
676	1388
477	505
287	506
287	505
419	458
469	547
620	940
515	548
169	1410
230	506
561	681
287	809
1418	1508
496	758
190	291
1061	1439
167	426
295	400
159	1285
552	759
718	938
767	807
597	1242
154	1129
511	770
1044	1319
739	912
705	794
197	395
453	641
625	754
358	476
695	987
232	803
1007	1075
474	506
293	361
119	476
361	397
476	692
181	247
622	779
514	605
622	692
189	300
248	366
859	888
843	895
1253	1338
1144	1253
673	809
144	177
673	805
648	691
169	1191
618	701
497	583
1005	1202
357	424
742	961
357	425
178	408
655	690
992	1037
728	805
850	894
816	899
873	921
703	822
860	886
357	407
522	575
178	425
438	498
648	680
708	841
721	753
497	692
500	555
730	806
713	807
1419	1514
319	426
463	631
180	792
739	807
45	398
181	228
737	777
302	345
1061	1230
90	164
1075	1231
1153	1310
187	476
1153	1318
522	659
648	703
368	458
815	856
244	694
186	437
312	509
68	93
166	424
230	259
976	1020
1236	1266
267	424
733	802
467	504
133	253
70	167
620	1266
325	1511
764	801
1062	1411
1270	1299
357	476
186	307
739	786
186	426
1217	1264
705	803
186	424
584	625
186	425
309	439
705	801
610	975
186	783
359	420
190	426
190	425
495	520
387	431
499	988
1172	1471
231	1424
178	219
197	988
1305	1334
664	728
699	723
704	1017
872	903
96	204
745	847
944	988
132	569
718	755
301	440
285	505
462	809
361	443
464	511
1074	1411
356	425
579	731
857	903
137	170
467	525
731	759
1281	1326
698	792
255	506
556	623
187	246
119	408
1062	1191
495	787
705	906
168	363
225	593
197	441
133	227
736	788
388	426
668	927
57	441
181	1227
241	277
169	437
1020	1224
495	557
194	476
354	631
545	576
765	1191
350	1212
256	374
307	476
623	649
1069	1239
464	733
773	876
1325	1362
619	806
377	465
738	942
266	786
888	964
185	389
172	225
390	485
296	505
634	984
626	716
722	805
376	425
765	805
1332	1398
1066	1190
704	809
374	475
601	632
499	548
1064	1352
572	877
190	233
359	506
695	793
144	216
197	422
290	809
624	782
197	424
741	792
1081	1273
142	177
754	809
635	665
731	797
447	816
530	562
623	988
1413	1461
384	475
297	521
756	890
125	160
465	620
474	1191
482	506
743	809
1088	1138
127	437
287	548
464	709
27	52
140	218
