DelStart	DelEnd
853	951
853	951
853	951
853	951
853	951
853	951
853	951
853	951
853	951
853	951
69	95
69	95
69	95
69	95
69	95
69	95
69	95
69	95
508	600
508	600
508	600
508	600
508	600
508	600
508	600
843	941
843	941
843	941
843	941
843	941
843	941
695	775
695	775
695	775
695	775
695	775
680	768
680	768
680	768
680	768
680	768
820	950
820	950
820	950
820	950
820	950
613	654
613	654
613	654
613	654
613	654
809	847
809	847
809	847
809	847
820	948
820	948
820	948
820	948
226	282
226	282
226	282
226	282
708	778
708	778
708	778
708	778
843	944
843	944
843	944
843	944
664	793
664	793
664	793
843	909
843	909
843	909
708	748
708	748
708	748
658	744
658	744
658	744
819	946
819	946
819	946
753	837
753	837
753	837
862	951
862	951
862	951
794	847
794	847
794	847
613	651
613	651
613	651
332	360
332	360
767	849
767	849
373	644
373	644
394	473
394	473
847	941
847	941
212	249
212	249
753	780
753	780
686	768
686	768
164	339
164	339
669	694
669	694
319	539
319	539
57	175
57	175
211	264
211	264
497	552
497	552
57	183
57	183
670	756
670	756
854	952
854	952
413	539
413	539
241	340
241	340
266	410
266	410
23	184
23	184
571	599
571	599
820	864
820	864
189	287
189	287
817	948
817	948
843	948
843	948
509	601
509	601
103	176
103	176
687	718
687	718
849	950
849	950
843	924
843	924
708	733
570	606
681	909
774	808
570	601
708	739
574	624
638	704
761	793
68	176
657	904
843	906
56	158
104	175
687	767
21	157
165	323
356	720
168	538
420	696
613	683
68	192
68	183
460	584
690	721
71	112
823	909
477	520
608	664
105	873
419	691
783	949
846	907
578	659
809	846
648	765
600	627
68	157
47	98
75	345
260	833
805	842
601	648
560	591
163	197
680	772
578	767
682	800
263	293
660	747
849	883
660	746
736	783
131	355
286	390
71	130
633	768
482	543
49	298
257	465
822	857
62	191
805	891
262	773
376	804
868	948
710	748
30	80
658	758
148	176
563	612
23	245
667	710
804	841
557	614
264	787
49	160
253	334
319	538
819	952
660	692
549	575
494	611
890	948
719	757
249	615
262	405
470	562
262	766
656	911
688	952
818	907
168	344
646	744
616	789
694	943
701	782
246	313
612	684
82	106
835	933
57	746
820	942
405	469
23	86
257	770
77	272
687	909
821	864
659	697
819	855
687	905
164	352
612	696
292	346
23	818
375	692
309	338
689	722
102	196
292	340
679	751
130	178
818	950
195	232
761	827
831	857
122	177
842	945
55	196
845	917
272	344
417	539
826	944
272	342
42	137
372	553
711	743
54	161
696	746
346	396
387	661
575	951
40	77
388	472
822	947
54	142
111	196
764	808
842	939
57	91
676	710
818	948
606	769
133	490
250	951
287	324
731	788
819	863
627	677
145	172
157	514
73	143
640	937
70	176
23	192
764	818
23	191
208	339
276	340
250	742
622	767
319	517
571	598
687	828
558	696
772	808
714	753
245	943
911	944
693	774
797	857
711	735
73	245
480	551
207	275
683	716
681	708
358	401
681	828
373	431
659	716
53	89
162	206
255	349
613	746
817	946
545	573
744	814
143	187
843	940
62	340
698	772
417	691
593	761
862	898
400	615
49	90
153	193
570	598
667	697
425	471
831	896
547	591
190	226
57	109
383	661
164	192
706	745
706	747
414	474
487	528
22	192
71	184
633	738
147	197
687	744
103	158
793	840
820	899
251	339
387	416
376	647
166	219
53	139
158	193
754	938
266	560
