DelStart	DelEnd
200	704
200	704
200	704
200	704
200	704
200	704
200	704
200	704
200	704
200	704
147	698
147	698
147	698
147	698
147	698
147	698
147	698
147	698
215	273
215	273
215	273
215	273
215	273
215	273
114	791
114	791
114	791
114	791
114	791
114	791
256	702
256	702
256	702
256	702
256	702
218	596
218	596
218	596
218	596
218	596
262	401
262	401
262	401
262	401
262	401
161	688
161	688
161	688
161	688
161	688
343	493
343	493
343	493
343	493
594	678
594	678
594	678
594	678
198	533
198	533
198	533
198	533
204	658
204	658
204	658
198	594
198	594
198	594
277	787
277	787
277	787
76	217
76	217
144	677
144	677
208	674
208	674
278	682
278	682
171	604
171	604
686	726
686	726
89	753
89	753
296	735
296	735
84	701
84	701
317	581
317	581
591	657
591	657
734	774
734	774
106	794
106	794
155	302
155	302
218	821
218	821
277	592
277	592
659	700
659	700
203	716
203	716
278	664
278	664
145	619
145	619
217	733
217	733
664	690
664	690
401	480
401	480
540	577
540	577
147	812
147	812
161	682
161	682
461	673
171	644
356	472
103	217
383	417
247	704
55	100
716	752
785	836
187	217
255	643
111	572
401	643
344	411
548	602
735	865
