PB2	1	44451
PB2	2	44881
PB2	3	45099
PB2	4	45834
PB2	5	45974
PB2	6	46350
PB2	7	46504
PB2	8	46682
PB2	9	46801
PB2	10	47206
PB2	11	47493
PB2	12	48156
PB2	13	48299
PB2	14	48661
PB2	15	48791
PB2	16	48863
PB2	17	48884
PB2	18	48892
PB2	19	49009
PB2	20	49047
PB2	21	49146
PB2	22	49157
PB2	23	49170
PB2	24	49265
PB2	25	49332
PB2	26	49373
PB2	27	49399
PB2	28	49502
PB2	29	49525
PB2	30	49600
PB2	31	49695
PB2	32	49803
PB2	33	49932
PB2	34	49982
PB2	35	50079
PB2	36	50119
PB2	37	50274
PB2	38	50296
PB2	39	50344
PB2	40	50434
PB2	41	50455
PB2	42	50491
PB2	43	50579
PB2	44	50656
PB2	45	50774
PB2	46	50803
PB2	47	50800
PB2	48	50996
PB2	49	51084
PB2	50	51217
PB2	51	51261
PB2	52	51471
PB2	53	51502
PB2	54	51523
PB2	55	51538
PB2	56	51556
PB2	57	51775
PB2	58	51834
PB2	59	51858
PB2	60	51947
PB2	61	51942
PB2	62	52047
PB2	63	52121
PB2	64	52228
PB2	65	52344
PB2	66	52516
PB2	67	52515
PB2	68	52613
PB2	69	52636
PB2	70	52889
PB2	71	53008
PB2	72	53091
PB2	73	53185
PB2	74	53249
PB2	75	53329
PB2	76	53469
PB2	77	53514
PB2	78	53581
PB2	79	53686
PB2	80	53640
PB2	81	53881
PB2	82	53788
PB2	83	53868
PB2	84	53979
PB2	85	54008
PB2	86	53986
PB2	87	54143
PB2	88	54063
PB2	89	53936
PB2	90	53591
PB2	91	53719
PB2	92	53788
PB2	93	53852
PB2	94	53898
PB2	95	53956
PB2	96	54065
PB2	97	54022
PB2	98	54116
PB2	99	54190
PB2	100	54224
PB2	101	54182
PB2	102	54291
PB2	103	54367
PB2	104	54207
PB2	105	54369
PB2	106	54304
PB2	107	54211
PB2	108	54103
PB2	109	54020
PB2	110	53998
PB2	111	53943
PB2	112	53839
PB2	113	53703
PB2	114	53736
PB2	115	52915
PB2	116	52440
PB2	117	51597
PB2	118	51428
PB2	119	51280
PB2	120	50718
PB2	121	50358
PB2	122	49912
PB2	123	49969
PB2	124	49885
PB2	125	49371
PB2	126	49351
PB2	127	48933
PB2	128	47076
PB2	129	46522
PB2	130	31647
PB2	131	31481
PB2	132	31073
PB2	133	30615
PB2	134	30127
PB2	135	28085
PB2	136	27826
PB2	137	27638
PB2	138	27232
PB2	139	26771
PB2	140	26464
PB2	141	26189
PB2	142	26158
PB2	143	24132
PB2	144	24036
PB2	145	23663
PB2	146	23218
PB2	147	23191
PB2	148	23270
PB2	149	22972
PB2	150	23031
PB2	151	22678
PB2	152	22119
PB2	153	21888
PB2	154	21683
PB2	155	21329
PB2	156	20975
PB2	157	20960
PB2	158	20902
PB2	159	20314
PB2	160	20209
PB2	161	19803
PB2	162	19531
PB2	163	21078
PB2	164	21091
PB2	165	21097
PB2	166	21419
PB2	167	21362
PB2	168	21363
PB2	169	21241
PB2	170	21135
PB2	171	21067
PB2	172	21008
PB2	173	20882
PB2	174	20792
PB2	175	20635
PB2	176	20577
PB2	177	20508
PB2	178	20109
PB2	179	20012
PB2	180	19971
PB2	181	19549
PB2	182	19064
PB2	183	18571
PB2	184	18325
PB2	185	18261
PB2	186	18171
PB2	187	18088
PB2	188	18092
PB2	189	17908
PB2	190	17153
PB2	191	16498
PB2	192	16295
PB2	193	16261
PB2	194	16114
PB2	195	15758
PB2	196	15563
PB2	197	15429
PB2	198	14773
PB2	199	14383
PB2	200	11998
PB2	201	11311
PB2	202	11182
PB2	203	10999
PB2	204	10666
PB2	205	10655
PB2	206	10447
PB2	207	10665
PB2	208	10071
PB2	209	9848
PB2	210	9817
PB2	211	9720
PB2	212	9659
PB2	213	9497
PB2	214	9290
PB2	215	8447
PB2	216	7693
PB2	217	7265
PB2	218	7215
PB2	219	7092
PB2	220	7038
PB2	221	6941
PB2	222	6884
PB2	223	6812
PB2	224	6622
PB2	225	6511
PB2	226	6531
PB2	227	6509
PB2	228	6298
PB2	229	6237
PB2	230	6124
PB2	231	5948
PB2	232	5891
PB2	233	5776
PB2	234	5801
PB2	235	5728
PB2	236	5750
PB2	237	5569
PB2	238	5528
PB2	239	5339
PB2	240	5300
PB2	241	4862
PB2	242	4757
PB2	243	4684
PB2	244	4645
PB2	245	4499
PB2	246	4446
PB2	247	4456
PB2	248	4441
PB2	249	4360
PB2	250	4292
PB2	251	3561
PB2	252	3533
PB2	253	3463
PB2	254	3435
PB2	255	3334
PB2	256	3325
PB2	257	3207
PB2	258	3144
PB2	259	2924
PB2	260	2886
PB2	261	2866
PB2	262	2830
PB2	263	2732
PB2	264	2651
PB2	265	2599
PB2	266	2543
PB2	267	2497
PB2	268	2481
PB2	269	2389
PB2	270	2355
PB2	271	2275
PB2	272	2268
PB2	273	2248
PB2	274	2228
PB2	275	2207
PB2	276	2173
PB2	277	2177
PB2	278	2137
PB2	279	2122
PB2	280	2098
PB2	281	2087
PB2	282	2067
PB2	283	2053
PB2	284	2040
PB2	285	1594
PB2	286	1592
PB2	287	1589
PB2	288	1587
PB2	289	1555
PB2	290	1546
PB2	291	1525
PB2	292	1509
PB2	293	1501
PB2	294	1477
PB2	295	1442
PB2	296	1433
PB2	297	1433
PB2	298	1428
PB2	299	1409
PB2	300	1289
PB2	301	1263
PB2	302	1261
PB2	303	1266
PB2	304	1274
PB2	305	1256
PB2	306	1236
PB2	307	1227
PB2	308	1217
PB2	309	1235
PB2	310	1229
PB2	311	1226
PB2	312	1222
PB2	313	1222
PB2	314	1222
PB2	315	1223
PB2	316	1208
PB2	317	1173
PB2	318	1147
PB2	319	1147
PB2	320	1146
PB2	321	1123
PB2	322	1118
PB2	323	1116
PB2	324	1107
PB2	325	1100
PB2	326	1099
PB2	327	1076
PB2	328	1052
PB2	329	1047
PB2	330	1044
PB2	331	1033
PB2	332	1029
PB2	333	1029
PB2	334	1027
PB2	335	1018
PB2	336	1001
PB2	337	993
PB2	338	989
PB2	339	970
PB2	340	963
PB2	341	959
PB2	342	944
PB2	343	931
PB2	344	520
PB2	345	500
PB2	346	483
PB2	347	478
PB2	348	472
PB2	349	459
PB2	350	452
PB2	351	432
PB2	352	430
PB2	353	434
PB2	354	433
PB2	355	441
PB2	356	449
PB2	357	449
PB2	358	452
PB2	359	447
PB2	360	448
PB2	361	449
PB2	362	433
PB2	363	426
PB2	364	420
PB2	365	411
PB2	366	414
PB2	367	410
PB2	368	408
PB2	369	413
PB2	370	411
PB2	371	413
PB2	372	413
PB2	373	411
PB2	374	489
PB2	375	489
PB2	376	482
PB2	377	481
PB2	378	477
PB2	379	474
PB2	380	475
PB2	381	475
PB2	382	473
PB2	383	473
PB2	384	475
PB2	385	478
PB2	386	473
PB2	387	474
PB2	388	468
PB2	389	472
PB2	390	463
PB2	391	465
PB2	392	462
PB2	393	474
PB2	394	478
PB2	395	473
PB2	396	466
PB2	397	466
PB2	398	466
PB2	399	460
PB2	400	453
PB2	401	450
PB2	402	447
PB2	403	448
PB2	404	452
PB2	405	456
PB2	406	457
PB2	407	463
PB2	408	463
PB2	409	460
PB2	410	461
PB2	411	461
PB2	412	459
PB2	413	462
PB2	414	461
PB2	415	462
PB2	416	460
PB2	417	462
PB2	418	467
PB2	419	469
PB2	420	466
PB2	421	468
PB2	422	466
PB2	423	463
PB2	424	466
PB2	425	463
PB2	426	470
PB2	427	471
PB2	428	465
PB2	429	464
PB2	430	464
PB2	431	463
PB2	432	465
PB2	433	461
PB2	434	459
PB2	435	460
PB2	436	464
PB2	437	462
PB2	438	461
PB2	439	461
PB2	440	462
PB2	441	463
PB2	442	466
PB2	443	466
PB2	444	462
PB2	445	455
PB2	446	456
PB2	447	459
PB2	448	397
PB2	449	393
PB2	450	387
PB2	451	384
PB2	452	386
PB2	453	379
PB2	454	379
PB2	455	383
PB2	456	384
PB2	457	379
PB2	458	378
PB2	459	376
PB2	460	382
PB2	461	382
PB2	462	380
PB2	463	382
PB2	464	371
PB2	465	370
PB2	466	366
PB2	467	366
PB2	468	372
PB2	469	374
PB2	470	372
PB2	471	371
PB2	472	368
PB2	473	366
PB2	474	354
PB2	475	354
PB2	476	350
PB2	477	350
PB2	478	350
PB2	479	347
PB2	480	346
PB2	481	344
