DelStart	DelEnd
124	929
124	929
124	929
124	929
124	929
124	929
124	929
124	929
124	929
124	929
124	929
124	929
124	929
124	929
124	929
124	929
124	929
124	929
73	644
73	644
73	644
73	644
73	644
73	644
73	644
73	644
73	644
73	644
73	644
73	644
73	644
73	644
73	644
73	644
73	644
100	806
100	806
100	806
100	806
100	806
100	806
100	806
100	806
100	806
100	806
100	806
100	806
100	806
100	806
100	806
119	732
119	732
119	732
119	732
119	732
119	732
119	732
119	732
119	732
119	732
119	732
119	732
119	732
119	732
281	930
281	930
281	930
281	930
281	930
281	930
281	930
281	930
281	930
281	930
281	930
281	930
914	954
914	954
914	954
914	954
914	954
914	954
914	954
914	954
914	954
914	954
428	754
428	754
428	754
428	754
428	754
428	754
428	754
428	754
428	754
676	726
676	726
676	726
676	726
676	726
676	726
676	726
676	726
676	726
337	928
337	928
337	928
337	928
337	928
337	928
337	928
337	928
214	829
214	829
214	829
214	829
214	829
214	829
32	900
32	900
32	900
32	900
32	900
32	900
124	794
124	794
124	794
124	794
458	738
458	738
458	738
458	738
528	623
528	623
528	623
528	623
298	322
298	322
298	322
298	322
160	222
160	222
160	222
586	621
586	621
586	621
585	994
585	994
154	246
154	246
549	583
549	583
410	834
410	834
545	766
545	766
515	543
515	543
915	955
915	955
130	935
130	935
219	247
219	247
405	453
405	453
777	863
777	863
107	733
107	733
277	324
277	324
573	627
573	627
419	463
419	463
236	295
236	295
90	117
90	117
663	819
663	819
197	280
197	280
203	267
203	267
359	418
359	418
585	668
585	668
623	722
623	722
956	998
956	998
160	307
160	307
619	729
619	729
376	420
376	420
346	665
346	665
618	652
618	652
34	61
34	61
326	356
326	356
373	419
373	419
492	717
492	717
194	809
194	809
170	264
170	264
54	78
54	78
739	897
739	897
385	438
385	438
589	626
589	626
627	702
627	702
136	941
136	941
646	710
646	710
14	628
14	628
629	754
629	754
123	808
123	808
226	279
226	279
181	266
181	266
585	682
585	682
743	805
743	805
118	731
118	731
867	966
867	966
865	890
865	890
454	731
454	731
606	674
31	720
388	426
380	434
446	481
575	599
406	440
346	381
382	456
586	614
484	556
677	705
727	761
14	741
943	988
790	826
676	780
702	726
244	317
672	733
752	797
278	770
99	805
188	234
326	415
