DelStart	DelEnd
150	661
150	661
150	661
150	661
150	661
150	661
59	583
59	583
59	583
59	583
59	583
59	583
214	644
214	644
214	644
214	644
214	644
763	810
763	810
763	810
763	810
646	680
646	680
646	680
278	621
278	621
278	621
234	767
234	767
234	767
215	273
215	273
157	598
157	598
467	517
467	517
325	351
325	351
518	582
518	582
613	666
613	666
155	596
155	596
107	579
107	579
274	298
274	298
648	686
648	686
218	678
218	678
402	569
402	569
358	496
358	496
378	769
378	769
724	762
724	762
693	815
693	815
339	380
339	380
213	273
213	273
80	749
80	749
463	516
463	516
108	144
108	144
305	331
305	331
342	460
342	460
226	285
641	666
222	262
578	637
104	157
290	317
209	250
78	119
459	526
240	606
704	762
713	806
253	303
147	206
274	303
197	250
