DelStart	DelEnd
767	825
767	825
767	825
767	825
767	825
767	825
767	825
767	825
767	825
767	825
767	825
767	825
767	825
418	696
418	696
418	696
418	696
418	696
418	696
418	696
797	857
797	857
797	857
797	857
797	857
797	857
419	645
419	645
419	645
419	645
419	645
419	645
418	638
418	638
418	638
418	638
418	638
420	645
420	645
420	645
420	645
420	645
402	645
402	645
402	645
402	645
402	645
738	828
738	828
738	828
738	828
738	828
845	917
845	917
845	917
845	917
417	696
417	696
417	696
417	696
226	282
226	282
226	282
753	780
753	780
753	780
509	601
509	601
509	601
853	951
853	951
853	951
321	606
321	606
321	606
680	731
680	731
680	731
476	544
476	544
203	229
203	229
418	645
418	645
418	497
418	497
719	982
719	982
322	566
322	566
202	346
202	346
499	648
805	851
806	939
426	500
506	787
119	159
678	850
64	162
92	170
560	600
180	242
639	746
393	419
668	693
387	661
649	765
205	339
420	694
421	651
401	466
753	837
193	291
839	936
806	941
142	345
417	645
420	451
681	901
205	343
337	368
577	615
62	131
394	473
320	606
353	643
652	751
224	294
740	827
419	609
55	179
439	473
441	643
648	804
681	732
601	648
623	700
827	903
663	770
740	787
553	607
711	739
480	551
685	788
320	563
456	488
668	765
708	778
681	709
746	834
916	953
431	457
864	930
419	747
698	818
413	696
25	931
22	951
683	729
806	907
226	255
402	646
509	568
724	761
322	606
211	264
397	696
319	490
563	604
838	893
425	474
321	620
497	552
435	644
826	856
287	645
680	907
51	640
680	906
562	649
447	645
573	694
402	653
579	624
681	941
182	797
706	745
863	944
373	575
167	246
678	830
453	530
418	452
344	645
253	279
177	694
715	748
321	562
650	730
820	931
721	751
679	908
724	817
142	202
142	328
315	602
623	750
910	951
720	952
419	657
741	816
