DelStart	DelEnd
655	694
655	694
655	694
655	694
655	694
655	694
655	694
655	694
655	694
655	694
655	694
655	694
655	694
291	433
291	433
291	433
1211	1379
1211	1379
1136	1198
1136	1198
649	690
649	690
1033	1114
1033	1114
669	1007
669	1007
173	1160
173	1160
172	1265
172	1265
212	435
212	435
652	694
854	1136
631	830
145	1283
81	122
215	435
60	1206
212	823
345	1373
893	994
1161	1193
934	1198
549	670
1088	1198
293	408
293	529
108	214
851	1005
1146	1198
196	1161
12	60
214	560
1142	1181
215	436
234	708
1373	1399
654	727
861	898
1186	1223
1035	1131
668	760
294	597
294	596
1160	1407
92	151
10	1165
317	355
479	534
669	825
288	358
651	707
215	530
704	782
669	871
647	691
856	1014
56	215
10	57
1108	1144
177	1107
540	737
135	268
897	1255
1136	1225
295	450
838	1051
1254	1391
630	702
1065	1116
255	1073
667	823
1194	1245
1073	1117
1180	1244
