DelStart	DelEnd
843	941
843	941
843	941
843	941
843	941
843	941
843	941
843	944
843	944
843	944
843	944
843	944
820	951
820	951
820	951
820	951
820	951
394	473
394	473
394	473
394	473
843	906
843	906
843	906
753	837
753	837
753	837
842	891
842	891
842	891
853	951
853	951
853	951
238	339
238	339
843	907
843	907
129	159
129	159
708	748
708	748
57	90
57	90
708	778
708	778
22	156
22	156
547	591
547	591
819	946
819	946
819	947
819	947
613	654
613	654
910	951
910	951
708	733
499	648
394	457
22	768
189	249
563	650
119	159
761	827
687	773
833	865
891	939
61	101
226	282
898	924
319	456
843	909
912	977
560	688
783	853
823	852
398	511
279	336
668	693
722	833
112	213
778	813
854	952
207	343
504	549
373	644
57	138
57	133
818	948
600	688
641	730
715	775
823	906
681	745
127	656
863	904
159	249
736	805
23	192
807	845
706	787
673	728
740	825
101	180
819	890
809	847
257	292
23	184
175	208
212	249
102	142
687	828
371	418
508	600
805	842
714	753
250	291
286	556
777	822
736	783
69	95
128	154
845	944
337	662
183	539
694	840
843	950
710	748
838	920
135	197
686	768
103	160
189	287
846	924
50	183
53	89
613	747
843	949
526	641
49	169
257	357
268	568
714	772
789	826
168	236
319	539
817	946
690	753
159	938
767	801
192	228
499	579
549	575
57	733
171	235
509	601
819	949
681	817
536	590
658	744
614	706
664	740
497	552
407	471
695	738
390	483
672	802
56	91
168	208
386	632
162	186
610	639
684	780
693	740
664	808
813	904
22	192
820	950
849	950
782	819
56	176
687	906
257	772
709	808
759	820
591	630
850	936
103	158
251	339
821	861
254	360
619	744
384	471
455	652
886	919
615	772
164	746
602	650
817	858
149	175
670	756
