DelStart	DelEnd
1164	1218
1164	1218
1164	1218
1462	1542
1462	1542
1462	1542
1956	2004
1956	2004
1956	2004
1292	1389
1292	1389
1292	1387
1292	1387
2231	2268
2231	2268
1187	1387
1187	1387
41	132
1150	2268
303	1104
1290	1385
1265	1387
1436	2083
19	1488
1315	1363
991	1038
1159	2128
1459	1555
326	369
86	392
926	993
1164	1387
2101	2126
795	850
1215	2282
1779	2000
946	1025
1292	1386
2132	2267
667	695
1528	2261
957	992
1057	1414
223	263
374	1557
1985	2020
174	2100
1305	1334
1458	1539
457	626
408	476
1079	1153
1483	1817
1377	1467
581	804
1185	1385
1913	1962
457	2274
148	1033
608	734
1682	2227
1715	1793
6	87
976	1605
1632	1915
1481	1550
1341	1543
1879	2052
137	1387
