DelStart	DelEnd
107	239
107	239
107	239
355	434
355	434
1375	1479
1375	1479
722	785
722	785
190	233
190	233
189	235
189	235
311	1222
389	509
63	1020
754	795
732	770
1453	1514
230	464
684	722
75	128
740	778
1400	1433
633	713
39	392
489	1085
588	650
345	397
187	226
332	516
343	685
198	235
187	223
198	276
801	846
109	652
1255	1307
21	56
309	513
659	743
60	200
642	669
213	323
334	711
1181	1233
202	235
107	240
1248	1354
183	683
655	690
771	807
352	606
73	135
508	561
428	621
96	1168
611	874
1400	1447
565	654
648	680
321	1199
423	616
954	990
