DelStart	DelEnd
536	1079
536	1079
536	1079
536	1079
536	1079
536	1079
536	1079
536	1079
536	1079
536	1079
536	1079
536	1079
536	1079
536	1079
536	1079
536	1079
536	1079
536	1079
66	1224
66	1224
66	1224
66	1224
66	1224
66	1224
66	1224
66	1224
66	1224
66	1224
66	1224
66	1224
169	1058
169	1058
169	1058
169	1058
169	1058
169	1058
169	1058
169	1058
169	1058
169	1058
188	1105
188	1105
188	1105
188	1105
188	1105
188	1105
188	1105
188	1105
1253	1277
1253	1277
1253	1277
1253	1277
1253	1277
1253	1277
1253	1277
1253	1277
88	1251
88	1251
88	1251
88	1251
88	1251
88	1251
88	1251
88	1251
34	106
34	106
34	106
34	106
34	106
34	106
34	106
34	106
204	1224
204	1224
204	1224
204	1224
204	1224
204	1224
204	1224
204	1224
337	1361
337	1361
337	1361
337	1361
337	1361
337	1361
337	1361
337	1361
164	1200
164	1200
164	1200
164	1200
164	1200
164	1200
164	1200
164	1200
43	121
43	121
43	121
43	121
43	121
43	121
43	121
156	970
156	970
156	970
156	970
156	970
156	970
156	970
85	1251
85	1251
85	1251
85	1251
85	1251
85	1251
86	1279
86	1279
86	1279
86	1279
86	1279
86	1279
165	1229
165	1229
165	1229
165	1229
165	1229
165	1229
90	1229
90	1229
90	1229
90	1229
90	1229
90	1229
122	1225
122	1225
122	1225
122	1225
122	1225
122	1225
156	1070
156	1070
156	1070
156	1070
156	1070
156	1070
205	1251
205	1251
205	1251
205	1251
205	1251
205	1251
140	1321
140	1321
140	1321
140	1321
140	1321
268	1287
268	1287
268	1287
268	1287
268	1287
533	860
533	860
533	860
533	860
533	860
76	1178
76	1178
76	1178
76	1178
42	1149
42	1149
42	1149
42	1149
154	229
154	229
154	229
154	229
412	1080
412	1080
412	1080
412	1080
39	1179
39	1179
39	1179
39	1179
283	1211
283	1211
283	1211
283	1211
87	1229
87	1229
87	1229
87	1229
34	115
34	115
34	115
34	597
34	597
34	597
34	104
34	104
34	104
48	115
48	115
48	115
288	1256
288	1256
288	1256
242	269
242	269
242	269
194	1105
194	1105
194	1105
173	1229
173	1229
623	677
623	677
200	1240
200	1240
24	130
24	130
172	1061
172	1061
272	1063
272	1063
157	1229
157	1229
424	465
424	465
1268	1327
1268	1327
338	790
338	790
141	1184
141	1184
309	689
309	689
1236	1267
1236	1267
153	1173
153	1173
929	984
929	984
765	1301
765	1301
31	88
31	88
1166	1251
1166	1251
349	404
349	404
144	1111
144	1111
34	483
34	483
110	153
110	153
154	194
154	194
290	1218
290	1218
200	1006
200	1006
291	1219
291	1219
94	1127
94	1127
75	1266
75	1266
325	353
325	353
463	939
463	939
682	810
682	810
177	416
177	416
991	1017
991	1017
69	111
69	111
82	1229
82	1229
164	312
164	312
97	121
97	121
105	343
105	343
37	1248
37	1248
287	1218
287	1218
117	142
117	142
764	790
764	790
1227	1279
1227	1279
76	1251
76	1251
164	1063
164	1063
1274	1309
1274	1309
877	1344
877	1344
536	879
536	879
272	428
272	428
195	1211
195	1211
976	1063
976	1063
432	1289
432	1289
40	1209
40	1209
401	1067
401	1067
166	515
166	515
76	1153
76	1153
264	1321
264	1321
154	1026
154	1026
61	1381
61	1381
1220	1248
1220	1248
1203	1279
1203	1279
138	399
138	399
288	343
288	343
1215	1290
1215	1290
288	1080
288	1080
187	1080
187	1080
366	1012
366	1012
206	947
935	1320
245	1134
40	121
272	1068
155	989
627	674
40	591
707	860
155	1169
586	744
60	114
491	564
171	1060
754	1205
407	522
220	1116
62	114
274	1277
571	695
34	607
96	1026
407	503
295	1088
668	749
206	1062
76	114
344	916
311	336
1219	1321
234	293
540	1083
