DelStart	DelEnd
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
1187	1308
280	1032
280	1032
280	1032
280	1032
280	1032
280	1032
280	1032
280	1032
280	1032
280	1032
280	1032
280	1032
280	1032
280	1032
280	1032
280	1032
280	1032
280	1032
280	1032
280	1032
280	1032
280	1032
280	1032
280	1032
280	1032
280	1032
280	1032
280	1032
280	1032
280	1032
280	1032
280	1032
280	1032
280	1032
280	1032
280	1032
280	1032
280	1032
280	1032
280	1032
280	1032
280	1032
280	1032
280	1032
280	1032
280	1032
280	1032
280	1032
280	1032
280	1032
280	1032
280	1032
280	1032
280	1032
280	1032
280	1032
280	1032
280	1032
280	1032
280	1032
280	1032
280	1032
280	1032
280	1032
280	1032
280	1032
280	1032
280	1032
280	1032
280	1032
280	1032
280	1032
280	1032
280	1032
280	1032
280	1032
280	1032
280	1032
280	1032
280	1032
280	1032
280	1032
280	1032
280	1032
280	1032
280	1032
280	1032
280	1032
280	1032
280	1032
280	1032
280	1032
280	1032
280	1032
280	1032
280	1032
280	1032
280	1032
280	1032
280	1032
280	1032
280	1032
280	1032
161	1315
161	1315
161	1315
161	1315
161	1315
161	1315
161	1315
161	1315
161	1315
161	1315
161	1315
161	1315
161	1315
161	1315
161	1315
161	1315
161	1315
161	1315
161	1315
161	1315
161	1315
161	1315
161	1315
161	1315
161	1315
161	1315
161	1315
161	1315
161	1315
161	1315
161	1315
161	1315
161	1315
161	1315
161	1315
161	1315
67	112
67	112
67	112
67	112
67	112
67	112
67	112
67	112
67	112
67	112
67	112
67	112
67	112
67	112
67	112
67	112
67	112
67	112
67	112
67	112
67	112
67	112
67	112
67	112
67	112
67	112
67	112
67	112
67	112
67	112
67	112
67	112
78	1285
78	1285
78	1285
78	1285
78	1285
78	1285
78	1285
78	1285
78	1285
78	1285
78	1285
78	1285
78	1285
78	1285
78	1285
78	1285
78	1285
78	1285
78	1285
78	1285
78	1285
78	1285
78	1285
78	1285
78	1285
78	1285
78	1285
78	1285
78	1285
78	1285
71	1289
71	1289
71	1289
71	1289
71	1289
71	1289
71	1289
71	1289
71	1289
71	1289
71	1289
71	1289
71	1289
71	1289
71	1289
71	1289
71	1289
71	1289
71	1289
71	1289
71	1289
71	1289
71	1289
71	1289
71	1289
71	1289
115	1252
115	1252
115	1252
115	1252
115	1252
115	1252
115	1252
115	1252
115	1252
115	1252
115	1252
115	1252
115	1252
115	1252
154	1214
154	1214
154	1214
154	1214
154	1214
154	1214
154	1214
154	1214
154	1214
154	1214
1186	1307
1186	1307
1186	1307
282	966
282	966
282	966
84	1296
84	1296
171	1206
171	1206
151	1229
151	1229
1285	1317
1285	1317
28	618
28	618
339	954
339	954
113	1252
113	1252
1187	1237
1187	1237
1324	1381
1324	1381
370	876
370	876
175	1072
175	1072
283	1174
283	1174
91	1219
91	1219
60	926
60	926
159	187
96	1038
154	1299
613	709
176	1296
223	1051
121	1221
287	1039
322	1193
156	187
41	1131
155	1196
116	1215
84	1246
135	1175
371	1279
729	778
157	193
268	1117
38	1111
87	1214
135	1207
88	1170
83	1213
90	1161
202	1057
387	852
73	1226
100	1207
84	1221
