DelStart	DelEnd
1510	1575
1510	1575
1510	1575
1510	1575
1510	1575
1510	1575
1510	1575
1510	1575
1510	1575
1510	1575
1510	1575
1510	1575
2015	2092
2015	2092
2015	2092
2015	2092
2015	2092
2015	2092
266	338
266	338
1385	1426
577	737
436	495
1192	1219
426	469
1285	1601
1125	1233
1805	1990
503	2080
580	813
256	524
455	1758
624	686
790	844
172	297
2005	2049
581	662
1235	1261
348	442
339	444
808	868
1125	1218
91	2088
631	665
265	552
316	656
89	469
414	443
1263	1412
2015	2106
1335	1578
687	734
977	1017
2054	2123
1406	1443
