DelStart	DelEnd
70	1174
130	330
90	164
829	881
784	1329
70	399
513	611
39	99
1187	1216
529	601
966	1248
269	437
831	984
96	302
1168	1208
846	893
629	1414
313	403
968	1026
986	1013
1157	1197
558	639
1151	1190
767	882
1000	1025
143	344
197	436
133	253
453	480
635	1167
807	1389
868	898
1265	1410
1226	1277
191	423
194	480
804	833
68	265
1211	1263
1194	1305
722	767
1148	1421
1227	1258
192	416
1429	1480
202	273
286	387
467	757
1043	1084
825	962
161	213
418	723
1170	1264
69	114
642	671
635	786
1119	1161
192	246
1430	1458
189	477
1141	1261
352	392
286	479
193	358
567	685
834	897
137	405
1214	1285
138	166
192	478
616	645
249	480
