DelStart	DelEnd
286	1229
286	1229
286	1229
286	1229
286	1229
286	1229
286	1229
286	1229
286	1229
286	1229
286	1229
286	1229
286	1229
286	1229
286	1229
286	1229
286	1229
286	1229
286	1229
286	1229
286	1229
155	1218
155	1218
155	1218
155	1218
155	1218
155	1218
155	1218
155	1218
155	1218
155	1218
155	1218
155	1218
155	1218
155	1218
155	1218
155	1218
155	1218
155	1218
155	1218
155	1218
273	1267
273	1267
273	1267
273	1267
273	1267
273	1267
273	1267
273	1267
273	1267
273	1267
273	1267
273	1267
154	205
154	205
154	205
154	205
154	205
154	205
154	205
154	205
154	205
154	205
154	205
154	205
329	448
329	448
329	448
329	448
329	448
329	448
329	448
329	448
38	101
38	101
38	101
38	101
38	101
38	101
38	101
38	101
63	119
63	119
63	119
63	119
63	119
63	119
63	119
815	858
815	858
815	858
815	858
815	858
815	858
610	804
610	804
610	804
610	804
610	804
610	804
590	996
590	996
590	996
590	996
590	996
590	996
163	1105
163	1105
163	1105
163	1105
163	1105
544	1215
544	1215
544	1215
544	1215
544	1215
402	1226
402	1226
402	1226
402	1226
942	1271
942	1271
942	1271
942	1271
311	336
311	336
311	336
311	336
595	831
595	831
595	831
438	1180
438	1180
438	1180
229	315
229	315
1178	1211
1178	1211
157	692
157	692
562	1212
562	1212
565	1215
565	1215
255	307
255	307
34	174
34	174
291	919
291	919
858	898
858	898
208	647
208	647
842	877
842	877
325	437
325	437
931	955
931	955
177	205
177	205
155	204
155	204
328	447
328	447
285	913
285	913
778	864
778	864
934	985
934	985
202	238
592	851
1077	1145
218	271
292	1218
654	708
272	1125
1034	1060
707	732
