DelStart	DelEnd
246	1362
246	1362
246	1362
246	1362
246	1362
246	1362
246	1362
246	1362
246	1362
246	1362
246	1362
246	1362
246	1362
246	1362
246	1362
246	1362
246	1362
246	1362
246	1362
246	1362
1321	1362
1321	1362
1321	1362
1321	1362
1321	1362
1321	1362
1321	1362
1321	1362
1321	1362
1321	1362
1321	1362
1321	1362
1321	1362
1321	1362
1321	1362
1321	1362
1321	1362
1321	1362
234	1306
234	1306
234	1306
234	1306
234	1306
234	1306
234	1306
234	1306
234	1306
234	1306
234	1306
234	1306
234	1306
234	1306
234	1306
234	1306
234	1306
74	1365
74	1365
74	1365
74	1365
74	1365
74	1365
74	1365
74	1365
290	523
290	523
290	523
290	523
290	523
290	523
223	1275
223	1275
223	1275
223	1275
223	1275
223	1275
117	1328
117	1328
117	1328
117	1328
117	1328
163	1378
163	1378
163	1378
163	1378
218	1275
218	1275
218	1275
218	1275
1241	1268
1241	1268
1241	1268
1241	1268
93	211
93	211
93	211
93	211
41	1372
41	1372
41	1372
41	1372
150	1275
150	1275
150	1275
150	1275
147	616
147	616
147	616
147	616
45	1484
45	1484
45	1484
45	1484
163	1319
163	1319
163	1319
1188	1289
1188	1289
1188	1289
771	830
771	830
382	1076
382	1076
1362	1484
1362	1484
198	240
198	240
194	237
194	237
273	1274
273	1274
166	1365
166	1365
1177	1362
1177	1362
244	533
244	533
142	1317
142	1317
330	1197
330	1197
230	1324
230	1324
180	1320
180	1320
331	1045
331	1045
662	689
662	689
223	1198
223	1198
543	585
543	585
223	1271
223	1271
145	190
145	190
1178	1363
1178	1363
932	967
932	967
375	418
375	418
233	1274
233	1274
159	191
159	191
1091	1189
1091	1189
1309	1341
1309	1341
80	114
80	114
312	354
769	852
411	440
96	1308
510	537
401	459
768	792
772	797
373	458
771	808
163	1285
421	1130
283	1404
301	494
