DelStart	DelEnd
124	929
124	929
124	929
124	929
124	929
124	929
124	929
124	929
124	929
124	929
124	929
124	929
124	929
124	929
124	929
124	929
124	929
124	929
124	929
124	929
124	929
124	929
124	929
124	929
124	929
124	929
124	929
124	929
124	929
160	222
160	222
160	222
160	222
160	222
160	222
160	222
160	222
160	222
160	222
160	222
160	222
160	222
160	222
160	222
160	222
204	805
204	805
204	805
204	805
204	805
204	805
204	805
204	805
585	668
585	668
585	668
585	668
585	668
585	668
298	742
298	742
298	742
298	742
298	742
298	742
965	995
965	995
965	995
965	995
965	995
965	995
308	743
308	743
308	743
308	743
73	644
73	644
73	644
73	644
116	922
116	922
116	922
116	922
309	743
309	743
309	743
309	743
515	655
515	655
515	655
515	655
324	771
324	771
324	771
154	192
154	192
154	192
339	386
339	386
339	386
416	768
416	768
416	768
170	210
170	210
170	210
666	716
666	716
154	246
154	246
640	915
640	915
257	307
257	307
267	713
267	713
204	302
204	302
310	345
310	345
371	996
371	996
236	295
236	295
418	596
418	596
498	558
498	558
647	736
647	736
37	749
37	749
725	793
725	793
133	808
133	808
84	113
84	113
95	123
95	123
95	806
95	806
484	520
484	520
828	937
828	937
136	941
136	941
744	770
744	770
113	201
113	201
539	587
539	587
725	766
725	766
312	745
312	745
804	936
804	936
114	756
114	756
859	907
859	907
485	549
485	549
310	665
310	665
385	604
385	604
791	822
791	822
458	738
458	738
457	590
457	590
518	975
518	975
311	735
311	735
254	764
254	764
323	671
323	671
373	589
373	589
883	973
883	973
266	329
266	329
342	665
342	665
372	664
372	664
763	952
763	952
406	693
310	743
424	464
380	434
647	751
82	176
727	775
688	714
770	809
842	888
69	115
545	619
221	373
394	486
241	281
647	684
345	405
731	763
388	426
561	603
573	620
870	917
307	375
246	305
882	943
158	210
783	921
314	392
434	959
672	733
731	838
787	834
945	1021
616	723
676	726
216	256
