DelStart	DelEnd
17	1135
17	1135
17	1135
17	1135
17	1135
17	1135
17	1135
17	1135
17	1135
17	1135
17	1135
17	1135
17	1135
17	1135
97	1247
97	1247
97	1247
97	1247
97	1247
97	1247
97	1247
97	1247
1004	1048
1004	1048
1004	1048
1004	1048
1004	1048
10	74
10	74
10	74
10	74
553	599
553	599
553	599
554	583
554	583
554	583
626	730
626	730
626	730
864	891
864	891
609	688
609	688
1109	1172
1109	1172
884	984
834	992
1044	1273
8	72
581	662
10	100
985	1021
187	1193
742	1116
957	986
1151	1189
979	1036
646	936
154	233
642	718
641	931
72	151
148	519
93	177
228	558
676	702
850	889
205	340
773	1063
886	1070
659	744
216	674
649	690
622	694
767	794
501	542
583	641
503	593
643	747
857	881
888	975
969	1000
21	63
815	953
1003	1032
828	894
365	866
990	1024
888	1049
163	357
626	696
828	865
342	504
216	292
511	562
1003	1047
979	1006
980	1027
1034	1060
979	1004
637	909
584	641
934	963
