DelStart	DelEnd
463	503
463	503
463	503
655	690
655	690
655	690
576	635
576	635
579	638
579	638
502	556
502	556
567	609
567	609
304	358
304	358
954	990
954	990
706	768
1118	1182
483	572
540	589
209	243
624	683
31	96
183	262
1310	1375
524	1460
317	801
393	452
718	779
297	1363
511	770
1395	1450
651	1226
259	641
268	323
497	686
1386	1415
343	403
514	690
1232	1459
711	764
972	1012
343	685
461	669
219	735
741	1077
377	465
379	1343
458	1133
333	587
459	691
728	777
582	910
557	601
704	801
705	844
811	1203
473	588
110	154
181	248
601	871
495	520
458	1135
1388	1448
190	233
1044	1092
330	412
446	617
310	400
1287	1313
1423	1465
388	684
573	602
1389	1417
93	442
813	901
134	171
720	781
1354	1506
90	179
337	579
705	792
464	511
1188	1237
464	674
718	1102
857	903
771	1404
116	673
697	791
1154	1451
26	113
706	732
1263	1416
360	421
986	1432
317	480
191	243
669	1356
102	479
1186	1249
